rowID,Genre,UserRatings,LowerDownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,jlint
1846,Lifestyle,4.4,10000,51,85,9,6976,0,1,3,22
240,Music & Audio,3.8,100000,51,63,5111,6990,0,0,14,20
1409,Puzzle,3.8,1000,51,118,3,6995,1,1,2,26
932,Finance,3.7,10000,51,76,5114,7020,0,0,5,22
441,Social,4.1,10000,50,84,9,7032,0,3,4,13
583,Lifestyle,4.1,1000,51,73,5111,7034,0,1,15,23
4197,Arcade,4.6,10000,0,40,3,7050,0,1,6,13
528,Education,3.5,10000,51,73,5095,7062,0,1,11,27
267,Music & Audio,3.5,500000,51,65,5111,7106,0,0,6,20
2054,Sports,3.5,50000,51,73,3,7119,0,1,2,34
2922,Puzzle,3.3,10000,51,69,5098,7134,0,0,8,27
3941,Health & Fitness,3.3,50000,51,76,6,7142,0,0,8,11
1,Tools,3.6,50000,51,96,9,7148,0,0,1,5
2773,Tools,3,1000,51,78,5095,7158,3,0,6,27
2919,Tools,3.7,10000,51,72,4898,7189,0,0,11,30
2023,Books & Reference,3.4,10000,51,66,3,7233,0,0,4,20
448,Puzzle,3.6,1000,51,76,3663,7250,0,1,1,29
4233,Personalization,4.5,10000,51,74,5095,7308,0,0,2,25
2926,Entertainment,3.3,10000,51,91,9,7325,0,0,11,22
1855,Puzzle,4.1,10000,51,81,5095,7337,0,0,3,26
4251,Arcade,3.7,10000,0,69,6,7345,0,5,3,40
2794,Entertainment,3.1,1000,51,66,3,7346,0,0,5,20
131,Music & Audio,3.9,100000,51,66,5111,7398,0,0,3,20
2923,Tools,3.9,10000,51,69,12,7449,0,2,7,15
1598,Tools,3.5,5000,51,68,3,7454,0,0,12,18
3056,Entertainment,4.2,10000,51,74,6,7462,2,1,1,31
368,Music & Audio,4.3,100000,51,70,5111,7488,1,1,25,20
4116,Books & Reference,4.7,10000,51,75,5111,7495,0,0,22,20
2055,Tools,4.8,1000000,50,86,6,7562,4,0,2,16
2877,Communication,4,10000,50,67,6,7568,1,0,18,17
3399,Books & Reference,3.9,10000,51,132,18,7568,0,1,6,2
2989,Photography,4.1,50000,51,73,3679,7637,0,1,2,27
2044,Comics,3.7,100000,50,84,9,7640,3,1,6,16
643,Tools,3.9,10000,51,130,3406,7666,1,0,5,27
2684,Music & Audio,3.1,1000,51,68,6,7676,0,1,1,10
2925,Music & Audio,3.6,1000,51,68,6,7676,0,1,10,10
2954,Finance,4,50000,51,79,3,7713,0,1,12,34
2963,Entertainment,4.3,50000,51,81,6,7765,0,1,5,32
1176,Tools,3.9,1000,50,67,5098,7775,2,0,18,28
4342,Tools,4.4,1000,51,76,9,7785,0,1,15,33
2787,Card,4,100000,51,79,6,7865,0,2,4,33
3021,Card,3.8,500000,51,79,6,7865,0,2,5,33
2047,Communication,4,100000,0,124,3,7872,2,0,4,8
3911,Sports,4.3,5000,51,83,6,7929,0,1,1,34
2057,Tools,4.5,50000,50,84,9,7930,1,0,3,36
2042,Weather,4.1,100000,51,77,3,7932,0,0,5,19
1807,Entertainment,3.9,100000,51,106,12,7954,0,0,4,27
2888,Communication,3.1,10000,50,47,3,7962,0,1,3,18
2895,Tools,4.1,10000,51,71,6,7995,0,3,11,33
2776,Travel & Local,3,1000,51,78,6,7999,0,1,10,33
305,Entertainment,3.2,5000,51,72,3,8011,0,0,4,46
3979,Tools,3.9,50000,51,88,5056,8033,1,1,2,22
268,Entertainment,3.4,500000,50,85,9,8035,0,0,4,38
3775,Travel & Local,3.9,1000,50,80,5095,8076,2,1,9,31
3892,Music & Audio,4.5,1000,51,99,6,8077,1,1,5,38
2964,Entertainment,4.2,100000,50,66,3,8112,0,1,11,17
3042,Entertainment,3.9,10000,51,76,3,8125,2,1,13,33
2977,Tools,3.8,100000,0,109,6,8127,0,0,3,58
2876,Travel & Local,4.3,5000,50,70,3,8140,2,1,8,16
1976,Finance,3.9,1000,51,86,3518,8144,3,1,2,345
1719,Tools,4.1,1000,51,76,6,8204,2,0,10,22
2725,Finance,3.2,1000,0,114,3,8209,0,0,2,20
2043,Health & Fitness,3.9,100000,51,69,6,8225,0,0,3,19
1942,Entertainment,3.2,100000,51,111,12,8233,0,0,2,27
1399,Tools,3.8,1000,51,73,6,8240,0,0,2,30
1834,Tools,3.7,1000,51,114,6,8241,6,0,15,38
2667,Travel & Local,3.3,50000,50,93,4888,8292,0,0,6,46
1853,Lifestyle,4.1,10000,51,80,6,8293,0,1,2,35
1587,Arcade,3.4,10000,0,82,6,8304,0,8,2,66
2814,Finance,4.9,1000,51,89,3,8310,0,1,29,38
3870,Casual,3,5000,51,72,3,8337,0,0,2,16
2025,Travel & Local,4,10000,51,110,6,8372,0,0,5,25
2988,Tools,4.4,50000,0,118,6,8381,2,0,8,15
2439,Entertainment,4.5,5000,0,98,12,8398,0,6,5,40
3931,Productivity,3.9,10000,51,85,6,8416,0,0,1,27
3878,Entertainment,4,1000,51,97,6,8478,0,0,26,52
3959,Books & Reference,3.3,100000,51,81,3,8510,1,0,3,20
3938,Lifestyle,3.4,10000,51,91,3,8557,0,1,2,44
2819,Social,4,1000,51,103,6,8561,2,0,4,15
3776,Entertainment,3.1,1000,51,102,6,8583,0,1,1,52
1718,Productivity,3.8,10000,51,71,3,8585,0,0,11,31
2873,Tools,4.4,1000,0,54,3,8591,0,0,2,6
2967,Personalization,3.8,100000,51,88,3669,8601,0,0,11,27
3866,Personalization,4.7,1000,0,65,6,8715,0,0,1,8
576,Productivity,4.2,10000,51,96,5117,8798,0,0,8,24
1520,Tools,3.3,5000,51,104,3,8833,0,0,6,24
1841,Puzzle,3.4,5000,0,63,3,8881,0,8,1,35
3893,Productivity,3.4,10000,50,78,6,8931,1,1,2,22
1605,Tools,3.9,5000,51,103,4953,8938,6,1,26,23
958,Productivity,4.2,100000,51,98,3,8942,1,0,2,13
2798,Education,3,1000,51,119,6,9009,0,1,5,28
3981,Travel & Local,3.9,100000,50,90,3,9023,3,1,6,46
3388,Books & Reference,3.6,1000,0,77,3,9065,1,0,5,14
2896,Finance,3.9,5000,51,90,3,9067,0,0,3,26
2710,Communication,3.5,10000,51,103,3676,9070,1,0,3,30
2401,Sports,3.3,10000,51,77,5095,9082,0,0,13,27
2424,Books & Reference,4,10000,51,124,3,9128,0,0,2,9
2546,Social,4.6,100000,51,86,6,9151,1,1,4,34
2716,Social,4.1,5000,51,88,6,9186,7,0,1,30
3579,Education,5,1000,51,116,6,9211,0,1,6,23
1835,Music & Audio,3.7,10000,51,67,3,9239,0,7,2,35
3773,Tools,3.2,1000,51,86,3,9261,0,1,4,40
363,Puzzle,4.5,500000,51,103,12,9341,0,2,5,43
391,Puzzle,4.5,1000000,51,104,12,9354,0,2,2,43
27,Casual,3.4,50000,51,102,3592,9391,1,2,11,37
591,Communication,4.4,50000,51,87,6,9430,0,0,3,52
2691,Tools,4,10000,50,98,4891,9442,1,0,5,41
2955,Tools,4.7,5000,51,139,6,9524,1,1,4,54
1465,Transportation,4.4,1000,50,72,9,9578,0,2,3,21
4228,Transportation,3.3,50000,51,87,3,9597,1,0,4,29
4171,Board,3.8,10000,51,73,3663,9658,0,0,17,34
3724,Tools,4.2,10000,50,106,5111,9692,2,2,5,39
2712,Puzzle,3.7,1000,51,134,3,9698,0,0,2,8
1522,Music & Audio,4,5000,51,59,6,9717,1,0,12,13
656,Music & Audio,3.8,100000,51,106,4956,9771,0,1,2,26
3953,Tools,3.5,50000,51,93,4950,9775,0,0,14,37
503,Education,4.2,50000,0,137,3,9797,0,1,5,38
3039,Music & Audio,4.2,5000,51,104,6,9824,3,1,7,31
147,Puzzle,3.7,100000,51,57,6,9838,0,0,2,27
2933,Music & Audio,4.1,1000,51,105,6,9866,3,1,18,31
2936,Music & Audio,4,1000,51,105,6,9866,3,1,4,31
3662,Medical,3.7,10000,0,77,6,9870,0,5,4,27
2837,Media & Video,3.6,5000,51,107,3660,9967,0,0,4,34
1603,Tools,4,1000,51,114,6,9983,0,1,2,48
1388,Lifestyle,4.2,1000,51,105,5095,10025,0,1,2,27
1845,Tools,3.9,10000,0,117,6,10040,0,0,2,42
3890,Tools,3.6,10000,51,109,3,10131,2,0,4,27
2957,Entertainment,3.8,50000,51,110,6,10211,0,1,20,34
2704,Health & Fitness,3.2,10000,51,89,9,10271,0,7,1,41
2875,Tools,3.2,5000,50,108,5098,10271,1,0,11,28
2745,News & Magazines,3.6,1000,51,92,3663,10353,0,0,4,43
1165,Productivity,3.8,50000,51,112,12,10427,0,2,4,33
3848,Lifestyle,4.5,100000,51,95,9,10431,0,6,1,41
791,Education,3.5,10000,51,87,6,10451,0,7,18,42
4371,News & Magazines,4.3,10000,51,135,9,10500,2,1,2,43
2715,Tools,3.9,5000,51,97,6,10533,2,1,2,37
3763,Communication,4.7,1000,50,100,6,10555,5,0,1,37
1457,Tools,4.3,1000,50,86,3679,10569,3,1,1,46
620,Education,4.2,1000,51,97,12,10613,0,6,5,43
743,Education,4,1000,51,97,12,10613,0,6,6,43
34,Puzzle,3.8,100000,51,78,5095,10641,0,0,4,26
1704,Tools,4,5000,51,105,5117,10681,0,0,10,39
3064,Entertainment,3.2,10000,51,96,3,10686,0,0,2,27
1323,Lifestyle,4.5,10000,0,93,3,10732,0,8,6,42
2032,Communication,4.5,10000,51,70,3663,10833,0,1,6,49
2916,Finance,4.2,10000,51,96,3,10898,0,0,5,33
519,Finance,4.1,1000,0,105,6,10978,1,1,5,53
4052,Social,4.7,10000,51,131,12,10993,0,1,21,36
429,Tools,4.1,10000,51,109,5114,11059,0,0,3,27
2048,Music & Audio,4.1,100000,51,99,6,11070,0,2,12,52
455,Media & Video,3.1,5000,51,195,18,11098,2,1,3,2
21,Tools,3.9,50000,51,114,3663,11101,0,0,3,34
2018,Entertainment,4,10000,51,85,6,11245,0,0,2,57
1393,Medical,4,1000,51,93,6,11280,0,0,2,59
216,Card,4,50000,51,111,15,11354,0,2,4,54
3667,Finance,4.4,500000,51,90,3660,11371,0,0,4,45
2573,Productivity,3,1000,0,144,6,11473,6,2,1,55
2461,Casual,4.4,100000,51,112,5056,11479,0,1,4,31
3974,Tools,4.5,100000,51,121,12,11510,2,0,10,14
1033,Education,4.5,10000,51,174,6,11611,1,0,1,41
2701,Productivity,3.9,10000,51,81,3,11633,0,0,6,56
3068,Puzzle,4.3,100000,51,114,5114,11688,0,0,9,26
3859,Music & Audio,4.4,100000,50,101,12,11775,3,5,1,47
3719,Travel & Local,4.7,10000,51,94,5098,11783,0,1,5,56
3897,Productivity,4,1000,51,94,5098,11783,0,1,2,56
2960,Social,4.4,50000,51,94,5098,11785,0,1,4,56
3977,Social,4.7,100000,51,94,5098,11785,0,1,10,56
1516,Business,4.8,1000,51,109,6,11795,0,0,5,45
2915,Communication,4.4,10000,51,110,3,11894,1,0,5,46
1837,Books & Reference,3.8,1000,51,110,3,12002,0,0,2,46
2784,Tools,3.8,1000,51,110,3,12002,0,0,3,46
2830,Tools,3.5,1000,51,110,3,12002,0,0,7,46
3655,Comics,3.9,5000,51,142,12,12011,0,0,2,71
1218,Tools,4,1000,51,111,6,12021,1,0,2,45
2817,Productivity,4.5,1000,51,110,3,12027,0,0,5,45
751,Books & Reference,4.7,1000,0,99,9,12040,0,6,3,51
1712,Health & Fitness,3.6,1000,51,111,3,12057,0,0,2,45
1347,Sports,4,1000,51,109,3,12089,0,0,6,45
1525,Entertainment,3.8,1000,51,111,3,12191,0,0,15,45
1526,Entertainment,3.3,1000,51,111,3,12191,0,0,14,46
3962,Entertainment,4,50000,51,111,3,12196,0,0,1,45
2796,Productivity,3.5,1000,51,116,6,12297,1,0,11,47
3583,Media & Video,4.2,1000,0,135,6,12315,0,0,17,58
1705,Travel & Local,3,1000,50,111,6,12330,0,0,16,47
1456,Finance,3.4,5000,51,120,6,12363,0,0,3,45
3864,Tools,3.7,1000,51,114,3,12390,1,0,3,46
3431,Music & Audio,4.7,1000,51,142,6,12464,0,0,4,34
430,Education,3.9,10000,0,151,3,12531,0,1,6,54
807,Entertainment,3.7,50000,50,150,3,12537,0,1,7,41
3969,Tools,3.7,100000,50,117,9,12589,3,0,5,49
3379,Arcade,4.2,1000000,51,148,3,12639,0,1,6,61
700,Casual,4,50000,51,133,5114,12652,1,0,5,47
2979,Tools,3.6,10000,51,126,3,12686,1,0,7,47
2866,Personalization,4,1000,51,120,3,12741,0,0,6,47
1596,Lifestyle,3.9,5000,51,123,15,12746,0,1,1,32
3537,Transportation,3.2,10000,51,112,12,12775,0,1,4,29
504,Travel & Local,3.1,1000,51,79,6,12776,0,0,5,55
1721,Entertainment,3.9,10000,51,119,3,12823,0,0,6,52
3886,Communication,4.1,5000,51,135,6,12858,0,0,1,36
2958,Entertainment,3.6,50000,51,122,3,12859,0,0,4,50
2719,Arcade,4.3,1000000,51,135,3,13015,1,1,9,67
3720,Tools,4,5000,51,123,6,13016,0,0,5,52
3734,Tools,3.8,10000,51,127,4953,13030,0,2,11,38
3815,Books & Reference,4.5,50000,51,118,3,13034,5,0,4,23
2243,Books & Reference,4.6,5000,51,118,3,13053,5,0,7,23
3297,Books & Reference,4.4,1000,51,118,3,13053,5,0,4,23
3300,Books & Reference,4.8,1000,51,118,3,13053,5,0,9,23
3301,Books & Reference,4.7,1000,51,118,3,13053,5,0,9,23
3302,Books & Reference,4.8,1000,51,118,3,13053,5,0,3,23
3303,Books & Reference,4.2,1000,51,118,3,13053,5,0,2,23
3304,Books & Reference,4.8,1000,51,118,3,13053,5,0,1,23
3305,Books & Reference,4.9,1000,51,118,3,13053,5,0,3,23
3357,Books & Reference,4.5,1000,51,118,3,13053,5,0,3,23
3360,Books & Reference,4.4,1000,51,118,3,13053,5,0,3,23
3361,Books & Reference,4.5,1000,51,118,3,13053,5,0,5,23
3362,Books & Reference,4.8,1000,51,118,3,13053,5,0,5,23
3364,Books & Reference,4.7,1000,51,118,3,13053,5,0,6,23
3367,Books & Reference,4.7,1000,51,118,3,13053,5,0,12,23
3368,Books & Reference,4.8,1000,51,118,3,13053,5,0,5,23
3369,Books & Reference,4.7,1000,51,118,3,13053,5,0,5,23
3370,Books & Reference,4.7,1000,51,118,3,13053,5,0,5,23
3371,Books & Reference,4.8,1000,51,118,3,13053,5,0,5,23
3372,Books & Reference,4.5,1000,51,118,3,13053,5,0,4,23
3373,Books & Reference,4.7,1000,51,118,3,13053,5,0,10,23
3375,Books & Reference,4.4,1000,51,118,3,13053,5,0,9,23
3377,Books & Reference,4.8,1000,51,118,3,13053,5,0,9,23
3640,Books & Reference,4.6,1000,51,118,3,13053,5,0,4,23
3644,Books & Reference,4.6,1000,51,118,3,13053,5,0,4,23
3646,Books & Reference,4.7,1000,51,118,3,13053,5,0,15,23
3647,Books & Reference,4.4,1000,51,118,3,13053,5,0,16,23
3649,Books & Reference,4.2,5000,51,118,3,13053,5,0,5,23
3654,Books & Reference,4.7,5000,51,118,3,13053,5,0,12,23
3659,Books & Reference,4.2,10000,51,118,3,13053,5,0,1,23
3661,Books & Reference,4.5,10000,51,118,3,13053,5,0,13,23
3669,Books & Reference,4.5,1000,51,118,3,13053,5,0,3,23
4445,Books & Reference,5,1000,51,118,3,13053,5,0,7,23
4446,Books & Reference,4.7,1000,51,118,3,13053,5,0,11,23
4447,Books & Reference,4.9,1000,51,118,3,13053,5,0,7,23
4448,Books & Reference,4.8,1000,51,118,3,13053,5,0,2,23
4449,Books & Reference,5,1000,51,118,3,13053,5,0,8,23
458,Tools,4.1,10000,0,81,4958,13119,0,2,8,28
2981,Sports,3.7,100000,51,159,6,13160,0,2,4,35
2250,Education,4.6,10000,0,137,3,13207,0,2,9,35
2237,Books & Reference,4.6,10000,0,140,6,13228,0,0,7,50
2041,Arcade,3.9,10000,51,120,6,13264,0,1,5,49
2027,Shopping,3.3,10000,51,104,6,13332,0,1,4,54
4306,Puzzle,4.1,100000,51,96,3,13335,0,0,2,36
4135,Lifestyle,4.8,10000,51,163,6,13374,1,0,4,47
502,Tools,4.4,50000,50,151,5114,13387,1,1,7,38
3831,Tools,4.4,50000,51,166,6,13392,0,1,1,64
4179,Puzzle,4.4,1000,51,84,3,13406,0,1,12,90
3386,Education,3.4,1000,51,165,3,13515,0,0,9,41
3389,Education,3.1,1000,51,165,3,13515,0,0,6,41
3392,Education,3.7,10000,51,165,3,13515,0,0,3,41
3394,Education,3.6,50000,51,165,3,13515,0,0,6,41
2022,Tools,4.8,5000,51,64,6,13560,1,0,4,7
2889,Travel & Local,3.7,10000,51,157,3,13578,0,1,5,57
2781,Business,5,1000,0,164,6,13594,0,0,8,55
3884,Communication,4.1,5000,50,34,3,13658,2,0,2,11
2816,Tools,3.5,1000,51,187,9,13668,0,0,2,65
217,Productivity,4,50000,51,147,3487,13677,3,1,5,57
2898,Productivity,4.3,10000,51,132,3,13687,0,0,11,52
1707,Lifestyle,3.8,1000,51,163,9,13695,0,1,8,57
2711,Productivity,3.8,5000,51,159,6,13742,0,1,2,56
3742,Social,3.1,10000,51,163,9,13793,1,1,7,57
3921,Tools,4,10000,50,227,3351,13807,0,0,5,60
3955,Transportation,4.3,50000,50,227,3351,13807,0,0,8,60
2792,Tools,3.8,1000,51,124,3,13873,0,1,12,42
3788,Tools,4.3,1000,51,161,9,13907,0,1,5,57
1848,Health & Fitness,3.7,5000,51,161,6,13908,0,1,8,58
1600,Tools,4.2,5000,51,162,6,13921,0,1,2,56
1624,Social,3.5,1000,51,125,6,13935,0,7,6,57
2834,Weather,4.6,1000,51,131,6,13935,0,2,5,45
3871,Arcade,4.2,100000,51,150,3,13952,0,1,2,65
3731,Tools,3.8,10000,51,166,6,13984,0,1,4,57
2218,News & Magazines,4.6,1000,51,124,6921,14025,5,4,8,57
2026,Health & Fitness,3,100000,51,126,6,14131,0,0,4,50
3741,Arcade,3.1,10000,51,131,6,14137,0,0,12,56
3850,Personalization,3.9,1000,51,161,6,14196,0,1,2,58
2791,Entertainment,3.7,1000,51,171,6,14246,0,4,5,37
2722,Arcade,3.6,5000,51,158,3,14290,1,1,5,57
2056,Communication,3.7,100000,50,97,3,14351,1,2,1,31
3958,Tools,4.1,10000,51,239,9,14377,0,0,1,65
2580,Tools,3.9,50000,0,164,6,14464,0,0,5,59
3700,Travel & Local,3.2,1000,51,168,9,14608,1,1,6,56
70,Finance,3.9,50000,51,151,3,14609,0,0,7,13
3589,Business,4.4,1000,51,180,6,14744,1,1,14,49
1031,Education,4.6,5000,51,155,6,14814,0,0,9,24
2603,Communication,4,1000,51,136,6,14842,0,1,1,67
2869,Tools,4.1,5000,51,169,3,14891,0,1,2,60
720,Arcade,4.2,10000,51,111,6,14936,0,2,4,89
929,Finance,3.3,1000,51,115,6,14942,1,8,15,63
2059,Productivity,4.4,50000,51,181,3354,14954,0,0,3,41
421,Tools,3.7,50000,51,87,5117,14955,0,0,2,20
1601,Tools,3.8,5000,51,167,6,14972,0,1,4,58
1455,Lifestyle,3.3,5000,51,188,3378,14997,0,0,1,38
628,Arcade,5,1000,50,166,6,15031,2,1,11,58
3755,Tools,3.8,5000,51,185,3354,15067,0,0,3,41
3784,Communication,3.1,1000,51,186,3357,15074,0,0,6,41
1843,Entertainment,4.1,1000,51,184,3360,15146,0,0,3,45
2765,Entertainment,3.3,1000,51,121,3,15159,0,0,3,31
4220,Arcade,3.5,10000,51,150,5095,15169,0,1,10,46
3928,Communication,3.6,1000,51,169,6,15178,0,1,8,62
2743,Tools,3.6,1000,51,170,6,15279,1,1,9,62
494,Arcade,3,10000,50,124,6,15363,0,1,11,25
2836,Tools,3,1000,51,172,9,15368,0,1,4,62
3769,Business,4,5000,51,182,3354,15408,0,0,3,41
1607,Productivity,3.7,1000,51,185,3354,15447,2,0,6,41
1188,Entertainment,3.8,5000,51,95,3,15497,1,2,3,65
879,Media & Video,3.8,1000,51,175,9,15500,0,1,8,62
377,Tools,4.2,1000000,50,192,3,15584,0,0,3,62
837,Tools,4.3,5000,51,195,9,15674,3,0,7,48
3590,Business,4.3,1000,51,201,6,15705,1,1,17,49
3912,Tools,3.2,10000,51,199,3354,15708,0,0,3,47
2525,Puzzle,4.3,100000,51,163,9,15829,0,6,4,84
1852,Productivity,4.1,10000,51,194,3354,15900,0,0,7,45
1893,Transportation,3.5,50000,50,144,352,16011,4,4,3,83
2414,Entertainment,3.9,10000,51,185,6,16040,0,1,7,58
449,Entertainment,3.8,10000,51,153,9,16140,2,2,9,33
291,Communication,4.2,10000,51,162,6,16188,1,0,3,87
66,Trivia,3.6,100000,51,166,6,16239,0,1,6,59
270,Tools,4.4,500000,51,178,3,16302,0,1,11,57
3705,Entertainment,3.1,5000,51,157,12,16302,0,0,3,63
1187,Entertainment,3.9,5000,51,70,3,16370,1,1,2,24
2766,Puzzle,5,1000,51,203,3354,16381,0,0,4,44
1696,Books & Reference,4.5,50000,51,159,3,16609,0,3,2,80
2618,Productivity,4,10000,51,172,3,16650,4,1,2,51
3722,Personalization,3.8,10000,51,210,3354,16692,0,0,5,44
1499,Books & Reference,3.9,1000,51,159,3679,16725,1,5,2,58
1500,Books & Reference,3.7,1000,51,159,3679,16725,1,5,9,58
2850,Libraries & Demo,3.2,10000,51,166,3,16808,0,1,5,32
1708,Entertainment,4.2,10000,51,119,6,16879,0,0,12,35
4125,Education,4.1,10000,51,131,3,16930,1,1,9,31
2463,Medical,4.3,500000,51,187,5114,16947,0,0,4,62
440,Media & Video,4,5000,50,203,3,17090,3,3,6,65
3414,Books & Reference,4.7,100000,51,139,6,17165,1,1,19,25
1299,Communication,3.4,1000,51,254,6,17185,0,0,2,20
3352,Finance,4.2,1000,51,226,12491,17225,0,0,2,64
487,Puzzle,3.2,50000,51,153,6,17335,0,1,1,59
3002,Sports,3.8,10000,51,160,6,17357,1,2,5,97
1682,Travel & Local,3.2,5000,50,131,3,17387,1,1,9,51
3053,Music & Audio,3.5,10000,51,204,3,17482,3,2,9,101
4123,Tools,3.4,5000,51,290,9,17505,0,0,4,76
3950,Social,4.1,10000,51,197,9,17689,0,1,2,73
1460,Books & Reference,4.4,1000,51,208,6,17691,0,1,1,68
1935,Personalization,4.2,1000,51,209,6,17861,6,1,2,62
2983,Tools,4.2,100000,51,243,3,17952,2,1,8,107
3363,Books & Reference,4.6,1000,50,156,6,18119,4,1,2,1126
3376,Books & Reference,4.5,1000,50,156,6,18119,4,1,3,1126
3835,Tools,4.3,50000,0,228,6,18141,0,0,1,57
1954,Sports,4.1,1000000,51,197,5114,18356,0,4,1,113
1802,Entertainment,4.1,5000,51,164,12,18484,0,0,4,63
1216,Personalization,4.1,10000,50,146,9,18488,0,1,2,71
1634,Personalization,3.6,5000,50,146,6,18511,0,2,6,72
4124,Education,4,50000,0,145,9,18522,0,1,17,32
2411,Personalization,4.3,100000,50,125,9,18554,2,1,2,76
741,Productivity,3.8,1000,0,233,6,18682,0,6,3,53
353,Sports,3.8,10000,51,234,6,18709,0,1,3,90
129,Card,3.9,100000,92,168,6,18841,0,9,3,50
569,Travel & Local,3.2,1000,50,191,6,18887,1,1,18,69
900,Entertainment,4.1,100000,51,224,9,18926,0,0,1,57
772,Arcade,3,500000,51,221,6,18936,0,0,4,70
3070,Books & Reference,4.7,5000,51,224,3378,18939,0,0,6,47
953,Business,4.5,10000,51,145,6,19120,7,1,3,40
1805,Books & Reference,4.7,1000,50,166,6,19200,4,1,3,1197
1768,Education,3.8,10000,51,226,3,19233,1,0,8,61
832,Entertainment,4.2,1000,92,169,6,19255,0,8,3,51
33,Education,3.6,5000,92,170,6,19327,0,9,11,52
4103,Puzzle,3.8,50000,92,170,6,19327,0,10,8,52
3957,Sports,3.8,50000,0,214,9,19422,0,0,3,66
2410,Personalization,4.2,50000,50,131,12,19425,2,1,7,46
233,Action,3.4,10000,50,165,5111,19508,1,5,10,66
912,Personalization,4,1000000,0,181,3,19514,0,3,2,70
1238,Puzzle,3,5000,51,247,6,19879,0,2,2,95
1392,Puzzle,3.7,1000,51,247,6,19887,0,2,2,95
2014,Transportation,4.7,100000,51,186,9,19965,1,1,8,118
831,Medical,3.9,1000,51,150,6,20004,1,5,2,69
771,Casual,3.6,100000,51,209,6,20051,0,3,8,174
2544,Tools,4.4,10000,51,252,6,20083,1,0,1,95
2879,Sports,4,1000000,51,221,3660,20175,0,2,4,49
2142,Books & Reference,4.2,100000,51,190,4961,20341,0,0,10,54
4050,Books & Reference,4.5,5000,51,190,4961,20344,0,0,4,54
315,Books & Reference,4.3,100000,51,239,6,20370,0,1,7,66
2522,Music & Audio,3.7,10000,50,147,3,20382,8,1,4,83
4044,Casual,3.9,50000,51,178,6,20436,0,1,17,55
371,Weather,4.3,500000,0,220,6,20437,0,2,5,43
1118,Social,4.5,50000,51,173,30847,20573,0,1,6,60
2440,Music & Audio,4.4,10000,51,221,6,20711,1,1,16,50
571,Casual,3.4,5000,51,223,3360,20752,2,1,8,51
485,Puzzle,3.9,10000,51,262,3354,20781,0,0,6,63
1824,Health & Fitness,3.7,50000,51,171,6,20934,0,1,5,42
782,Education,4.3,1000,51,229,6,21049,1,2,5,146
2386,Education,5,1000,51,180,6,21278,1,2,8,90
4023,Music & Audio,3.9,10000,51,297,9,21490,1,1,4,81
1937,Casual,4.3,100000,51,114,6,21608,0,2,5,201
2902,Education,3.9,500000,51,190,5111,21625,0,0,4,74
4166,Entertainment,3.5,10000,0,140,3,21682,1,1,17,9
93,Weather,4.5,100000,0,238,6,21794,0,3,2,46
3652,Books & Reference,4.5,5000,51,240,3354,21811,1,0,20,53
1086,Personalization,4.1,10000,51,359,9,21996,0,0,9,79
3405,Personalization,4.4,5000,51,359,9,21996,0,0,6,79
378,Communication,4.2,1000000,51,226,4961,22080,0,1,4,81
2417,Personalization,4.3,100000,50,124,9,22217,2,1,11,66
19,Tools,3.9,5000,51,240,6,22222,0,2,2,69
3495,Puzzle,4.5,50000,51,244,6,22365,1,1,6,107
770,Entertainment,4.1,10000,92,227,9,22424,0,9,4,71
327,Books & Reference,3.7,1000,50,308,6,22445,0,4,2,91
1960,Shopping,3.7,5000,51,309,6,22559,0,4,2,92
2363,Education,4.4,1000,51,309,6,22575,0,4,12,92
2458,Tools,4.4,1000,50,133,6,22675,0,4,4,27
316,Arcade,3.6,500000,51,248,6,22801,0,6,2,123
2102,Communication,4.8,5000,51,193,9,22837,2,0,9,154
263,Tools,3.9,100000,51,225,9,22848,2,6,15,46
905,Casual,4.4,50000,92,204,6,22880,0,9,6,59
4438,Health & Fitness,3.5,1000,51,316,6,22941,0,4,6,94
447,Productivity,4,10000,0,333,6,23022,0,0,5,68
2897,Lifestyle,4.1,10000,51,300,6,23124,0,1,5,79
517,Travel & Local,4.4,1000,51,319,6,23129,0,4,9,97
1005,Tools,3.3,500000,50,180,9,23130,0,2,5,96
4122,Libraries & Demo,4.2,50000,50,312,6,23335,6,0,6,80
1988,Media & Video,4.4,100000,51,257,9,23386,0,3,5,92
58,Books & Reference,4.6,1000,51,247,3378,23604,1,0,4,53
1679,Shopping,3.7,10000,51,294,3357,23819,0,0,1,59
224,Entertainment,3.8,50000,0,322,3,23989,0,0,5,7
3919,Lifestyle,4.3,5000,51,246,5114,24066,1,2,2,66
1083,Tools,3,1000,0,268,9,24319,0,7,3,84
177,Education,4.1,100000,51,285,12,24358,0,1,8,90
3029,Entertainment,4.2,1000,51,284,3357,24481,1,0,16,70
4107,Puzzle,4.4,50000,51,310,6,24598,0,1,5,106
1618,Photography,3.7,1000,92,237,6,24604,0,9,1,57
3996,Business,4.2,1000,50,261,9,24666,2,1,17,73
4236,Productivity,3.6,50000,92,242,9,24803,0,6,3,79
269,Casual,3.6,500000,51,164,6,25089,1,4,12,56
370,Casual,3.6,1000000,51,164,6,25089,1,4,2,56
4226,Education,3.9,50000,50,252,15,25307,2,3,2,177
