Files,LevenDistance
cmathmodule.c_log10()-cmathmodule.c_atan(),38.0
cmathmodule.c_log10()-fpectlmodule.fpe_reset(),62.0
cmathmodule.c_log10()-cmathmodule.cmath_log(),81.0
cmathmodule.c_log10()-audioop.audioop_reverse(),85.0
cmathmodule.c_log10()-audioop.audioop_tostereo(),88.0
cmathmodule.c_log10()-cmathmodule.c_log(),22.0
cmathmodule.c_log10()-audioop.audioop_mul(),86.0
cmathmodule.c_log10()-grpmodule.grp_getgrnam(),75.0
cmathmodule.c_log10()-fpetestmodule.test(),81.0
cmathmodule.c_log10()-fpectlmodule.sigfpe_handler(),63.0
cmathmodule.c_log10()-grpmodule.initgrp(),74.0
cmathmodule.c_log10()-audioop.audioop_lin2alaw(),82.0
cmathmodule.c_log10()-audioop.gcd(),60.0
cmathmodule.c_log10()-audioop.audioop_ratecv(),95.0
cmathmodule.c_log10()-audioop.audioop_minmax(),82.0
cmathmodule.c_log10()-fcntlmodule.fcntl_lockf(),83.0
cmathmodule.c_log10()-fcntlmodule.fcntl_ioctl(),91.0
cmathmodule.c_log10()-audioop.audioop_tomono(),88.0
cmathmodule.c_log10()-audioop.audioop_max(),81.0
audioop.audioop_findmax()-audioop.audioop_lin2lin(),52.0
audioop.audioop_findmax()-grpmodule.grp_getgrgid(),61.0
audioop.audioop_findmax()-cmathmodule.c_prodi(),88.0
audioop.audioop_findmax()-fcntlmodule.fcntl_fcntl(),56.0
audioop.audioop_findmax()-fcntlmodule.ins(),63.0
audioop.audioop_findmax()-cmathmodule.c_asin(),72.0
audioop.audioop_findmax()-fpetestmodule.db0(),89.0
audioop.audioop_findmax()-audioop.audioop_cross(),39.0
audioop.audioop_findmax()-cmathmodule.c_cos(),78.0
audioop.audioop_findmax()-audioop.search(),67.0
audioop.audioop_findmax()-fpetestmodule.nest2(),78.0
audioop.audioop_findmax()-cmathmodule.c_atan(),78.0
audioop.audioop_findmax()-fpectlmodule.fpe_reset(),86.0
audioop.audioop_findmax()-cmathmodule.cmath_log(),55.0
audioop.audioop_findmax()-audioop.audioop_reverse(),47.0
audioop.audioop_findmax()-audioop.audioop_tostereo(),61.0
audioop.audioop_findmax()-cmathmodule.c_log(),81.0
audioop.audioop_findmax()-audioop.audioop_mul(),52.0
audioop.audioop_findmax()-grpmodule.grp_getgrnam(),61.0
audioop.audioop_findmax()-fpetestmodule.test(),74.0
audioop.audioop_findmax()-fpectlmodule.sigfpe_handler(),82.0
audioop.audioop_findmax()-grpmodule.initgrp(),72.0
audioop.audioop_findmax()-audioop.audioop_lin2alaw(),38.0
audioop.audioop_findmax()-audioop.gcd(),77.0
audioop.audioop_findmax()-audioop.audioop_ratecv(),85.0
audioop.audioop_findmax()-audioop.audioop_minmax(),41.0
audioop.audioop_findmax()-fcntlmodule.fcntl_lockf(),57.0
audioop.audioop_findmax()-fcntlmodule.fcntl_ioctl(),72.0
audioop.audioop_findmax()-audioop.audioop_tomono(),59.0
audioop.audioop_findmax()-audioop.audioop_max(),39.0
audioop.audioop_findmax()-cmathmodule.c_log10(),78.0
fcntlmodule.conv_descriptor()-audioop.audioop_lin2lin(),86.0
fcntlmodule.conv_descriptor()-grpmodule.grp_getgrgid(),68.0
fcntlmodule.conv_descriptor()-cmathmodule.c_prodi(),61.0
fcntlmodule.conv_descriptor()-fcntlmodule.fcntl_fcntl(),82.0
fcntlmodule.conv_descriptor()-fcntlmodule.ins(),61.0
fcntlmodule.conv_descriptor()-cmathmodule.c_asin(),67.0
fcntlmodule.conv_descriptor()-fpetestmodule.db0(),65.0
fcntlmodule.conv_descriptor()-audioop.audioop_cross(),78.0
fcntlmodule.conv_descriptor()-cmathmodule.c_cos(),60.0
fcntlmodule.conv_descriptor()-audioop.search(),49.0
fcntlmodule.conv_descriptor()-fpetestmodule.nest2(),53.0
fcntlmodule.conv_descriptor()-cmathmodule.c_atan(),61.0
fcntlmodule.conv_descriptor()-fpectlmodule.fpe_reset(),56.0
fcntlmodule.conv_descriptor()-cmathmodule.cmath_log(),83.0
fcntlmodule.conv_descriptor()-audioop.audioop_reverse(),84.0
fcntlmodule.conv_descriptor()-audioop.audioop_tostereo(),88.0
fcntlmodule.conv_descriptor()-cmathmodule.c_log(),54.0
fcntlmodule.conv_descriptor()-audioop.audioop_mul(),86.0
fcntlmodule.conv_descriptor()-grpmodule.grp_getgrnam(),74.0
fcntlmodule.conv_descriptor()-fpetestmodule.test(),82.0
fcntlmodule.conv_descriptor()-fpectlmodule.sigfpe_handler(),60.0
fcntlmodule.conv_descriptor()-grpmodule.initgrp(),70.0
fcntlmodule.conv_descriptor()-audioop.audioop_lin2alaw(),81.0
fcntlmodule.conv_descriptor()-audioop.gcd(),46.0
fcntlmodule.conv_descriptor()-audioop.audioop_ratecv(),95.0
fcntlmodule.conv_descriptor()-audioop.audioop_minmax(),79.0
fcntlmodule.conv_descriptor()-fcntlmodule.fcntl_lockf(),83.0
fcntlmodule.conv_descriptor()-fcntlmodule.fcntl_ioctl(),90.0
fcntlmodule.conv_descriptor()-audioop.audioop_tomono(),88.0
fcntlmodule.conv_descriptor()-audioop.audioop_max(),78.0
fcntlmodule.conv_descriptor()-cmathmodule.c_log10(),57.0
fcntlmodule.conv_descriptor()-audioop.audioop_findmax(),77.0
audioop._sum2()-audioop.audioop_lin2lin(),82.0
audioop._sum2()-grpmodule.grp_getgrgid(),67.0
audioop._sum2()-cmathmodule.c_prodi(),71.0
audioop._sum2()-fcntlmodule.fcntl_fcntl(),81.0
audioop._sum2()-fcntlmodule.ins(),59.0
audioop._sum2()-cmathmodule.c_asin(),65.0
audioop._sum2()-fpetestmodule.db0(),71.0
audioop._sum2()-audioop.audioop_cross(),71.0
audioop._sum2()-cmathmodule.c_cos(),60.0
audioop._sum2()-audioop.search(),36.0
audioop._sum2()-fpetestmodule.nest2(),50.0
audioop._sum2()-cmathmodule.c_atan(),65.0
audioop._sum2()-fpectlmodule.fpe_reset(),68.0
audioop._sum2()-cmathmodule.cmath_log(),79.0
audioop._sum2()-audioop.audioop_reverse(),79.0
audioop._sum2()-audioop.audioop_tostereo(),84.0
audioop._sum2()-cmathmodule.c_log(),62.0
audioop._sum2()-audioop.audioop_mul(),81.0
audioop._sum2()-grpmodule.grp_getgrnam(),72.0
audioop._sum2()-fpetestmodule.test(),79.0
audioop._sum2()-fpectlmodule.sigfpe_handler(),66.0
audioop._sum2()-grpmodule.initgrp(),71.0
audioop._sum2()-audioop.audioop_lin2alaw(),75.0
audioop._sum2()-audioop.gcd(),36.0
audioop._sum2()-audioop.audioop_ratecv(),94.0
audioop._sum2()-audioop.audioop_minmax(),72.0
audioop._sum2()-fcntlmodule.fcntl_lockf(),81.0
audioop._sum2()-fcntlmodule.fcntl_ioctl(),89.0
audioop._sum2()-audioop.audioop_tomono(),84.0
audioop._sum2()-audioop.audioop_max(),71.0
audioop._sum2()-cmathmodule.c_log10(),62.0
audioop._sum2()-audioop.audioop_findmax(),69.0
audioop._sum2()-fcntlmodule.conv_descriptor(),53.0
audioop.audioop_findfactor()-audioop.audioop_lin2lin(),60.0
audioop.audioop_findfactor()-grpmodule.grp_getgrgid(),58.0
audioop.audioop_findfactor()-cmathmodule.c_prodi(),86.0
audioop.audioop_findfactor()-fcntlmodule.fcntl_fcntl(),59.0
audioop.audioop_findfactor()-fcntlmodule.ins(),61.0
audioop.audioop_findfactor()-cmathmodule.c_asin(),68.0
audioop.audioop_findfactor()-fpetestmodule.db0(),88.0
audioop.audioop_findfactor()-audioop.audioop_cross(),49.0
audioop.audioop_findfactor()-cmathmodule.c_cos(),74.0
audioop.audioop_findfactor()-audioop.search(),65.0
audioop.audioop_findfactor()-fpetestmodule.nest2(),75.0
audioop.audioop_findfactor()-cmathmodule.c_atan(),74.0
audioop.audioop_findfactor()-fpectlmodule.fpe_reset(),83.0
audioop.audioop_findfactor()-cmathmodule.cmath_log(),63.0
audioop.audioop_findfactor()-audioop.audioop_reverse(),60.0
audioop.audioop_findfactor()-audioop.audioop_tostereo(),68.0
audioop.audioop_findfactor()-cmathmodule.c_log(),78.0
audioop.audioop_findfactor()-audioop.audioop_mul(),61.0
audioop.audioop_findfactor()-grpmodule.grp_getgrnam(),59.0
audioop.audioop_findfactor()-fpetestmodule.test(),72.0
audioop.audioop_findfactor()-fpectlmodule.sigfpe_handler(),79.0
audioop.audioop_findfactor()-grpmodule.initgrp(),67.0
audioop.audioop_findfactor()-audioop.audioop_lin2alaw(),53.0
audioop.audioop_findfactor()-audioop.gcd(),76.0
audioop.audioop_findfactor()-audioop.audioop_ratecv(),88.0
audioop.audioop_findfactor()-audioop.audioop_minmax(),50.0
audioop.audioop_findfactor()-fcntlmodule.fcntl_lockf(),55.0
audioop.audioop_findfactor()-fcntlmodule.fcntl_ioctl(),75.0
audioop.audioop_findfactor()-audioop.audioop_tomono(),67.0
audioop.audioop_findfactor()-audioop.audioop_max(),48.0
audioop.audioop_findfactor()-cmathmodule.c_log10(),74.0
audioop.audioop_findfactor()-audioop.audioop_findmax(),38.0
audioop.audioop_findfactor()-fcntlmodule.conv_descriptor(),72.0
audioop.audioop_findfactor()-audioop._sum2(),70.0
audioop.audioop_adpcm2lin()-audioop.audioop_lin2lin(),40.0
audioop.audioop_adpcm2lin()-grpmodule.grp_getgrgid(),76.0
audioop.audioop_adpcm2lin()-cmathmodule.c_prodi(),94.0
audioop.audioop_adpcm2lin()-fcntlmodule.fcntl_fcntl(),65.0
audioop.audioop_adpcm2lin()-fcntlmodule.ins(),78.0
audioop.audioop_adpcm2lin()-cmathmodule.c_asin(),85.0
audioop.audioop_adpcm2lin()-fpetestmodule.db0(),95.0
audioop.audioop_adpcm2lin()-audioop.audioop_cross(),59.0
audioop.audioop_adpcm2lin()-cmathmodule.c_cos(),90.0
audioop.audioop_adpcm2lin()-audioop.search(),84.0
audioop.audioop_adpcm2lin()-fpetestmodule.nest2(),90.0
audioop.audioop_adpcm2lin()-cmathmodule.c_atan(),89.0
audioop.audioop_adpcm2lin()-fpectlmodule.fpe_reset(),93.0
audioop.audioop_adpcm2lin()-cmathmodule.cmath_log(),59.0
audioop.audioop_adpcm2lin()-audioop.audioop_reverse(),43.0
audioop.audioop_adpcm2lin()-audioop.audioop_tostereo(),40.0
audioop.audioop_adpcm2lin()-cmathmodule.c_log(),91.0
audioop.audioop_adpcm2lin()-audioop.audioop_mul(),39.0
audioop.audioop_adpcm2lin()-grpmodule.grp_getgrnam(),72.0
audioop.audioop_adpcm2lin()-fpetestmodule.test(),78.0
audioop.audioop_adpcm2lin()-fpectlmodule.sigfpe_handler(),91.0
audioop.audioop_adpcm2lin()-grpmodule.initgrp(),84.0
audioop.audioop_adpcm2lin()-audioop.audioop_lin2alaw(),51.0
audioop.audioop_adpcm2lin()-audioop.gcd(),90.0
audioop.audioop_adpcm2lin()-audioop.audioop_ratecv(),69.0
audioop.audioop_adpcm2lin()-audioop.audioop_minmax(),59.0
audioop.audioop_adpcm2lin()-fcntlmodule.fcntl_lockf(),63.0
audioop.audioop_adpcm2lin()-fcntlmodule.fcntl_ioctl(),63.0
audioop.audioop_adpcm2lin()-audioop.audioop_tomono(),39.0
audioop.audioop_adpcm2lin()-audioop.audioop_max(),59.0
audioop.audioop_adpcm2lin()-cmathmodule.c_log10(),90.0
audioop.audioop_adpcm2lin()-audioop.audioop_findmax(),64.0
audioop.audioop_adpcm2lin()-fcntlmodule.conv_descriptor(),89.0
audioop.audioop_adpcm2lin()-audioop._sum2(),86.0
audioop.audioop_adpcm2lin()-audioop.audioop_findfactor(),71.0
audioop.audioop_lin2ulaw()-audioop.audioop_lin2lin(),31.0
audioop.audioop_lin2ulaw()-grpmodule.grp_getgrgid(),65.0
audioop.audioop_lin2ulaw()-cmathmodule.c_prodi(),90.0
audioop.audioop_lin2ulaw()-fcntlmodule.fcntl_fcntl(),58.0
audioop.audioop_lin2ulaw()-fcntlmodule.ins(),67.0
audioop.audioop_lin2ulaw()-cmathmodule.c_asin(),76.0
audioop.audioop_lin2ulaw()-fpetestmodule.db0(),91.0
audioop.audioop_lin2ulaw()-audioop.audioop_cross(),27.0
audioop.audioop_lin2ulaw()-cmathmodule.c_cos(),82.0
audioop.audioop_lin2ulaw()-audioop.search(),73.0
audioop.audioop_lin2ulaw()-fpetestmodule.nest2(),82.0
audioop.audioop_lin2ulaw()-cmathmodule.c_atan(),82.0
audioop.audioop_lin2ulaw()-fpectlmodule.fpe_reset(),88.0
audioop.audioop_lin2ulaw()-cmathmodule.cmath_log(),55.0
audioop.audioop_lin2ulaw()-audioop.audioop_reverse(),19.0
audioop.audioop_lin2ulaw()-audioop.audioop_tostereo(),46.0
audioop.audioop_lin2ulaw()-cmathmodule.c_log(),85.0
audioop.audioop_lin2ulaw()-audioop.audioop_mul(),32.0
audioop.audioop_lin2ulaw()-grpmodule.grp_getgrnam(),62.0
audioop.audioop_lin2ulaw()-fpetestmodule.test(),73.0
audioop.audioop_lin2ulaw()-fpectlmodule.sigfpe_handler(),85.0
audioop.audioop_lin2ulaw()-grpmodule.initgrp(),74.0
audioop.audioop_lin2ulaw()-audioop.audioop_lin2alaw(),0.0
audioop.audioop_lin2ulaw()-audioop.gcd(),81.0
audioop.audioop_lin2ulaw()-audioop.audioop_ratecv(),82.0
audioop.audioop_lin2ulaw()-audioop.audioop_minmax(),33.0
audioop.audioop_lin2ulaw()-fcntlmodule.fcntl_lockf(),58.0
audioop.audioop_lin2ulaw()-fcntlmodule.fcntl_ioctl(),67.0
audioop.audioop_lin2ulaw()-audioop.audioop_tomono(),43.0
audioop.audioop_lin2ulaw()-audioop.audioop_max(),31.0
audioop.audioop_lin2ulaw()-cmathmodule.c_log10(),82.0
audioop.audioop_lin2ulaw()-audioop.audioop_findmax(),38.0
audioop.audioop_lin2ulaw()-fcntlmodule.conv_descriptor(),81.0
audioop.audioop_lin2ulaw()-audioop._sum2(),75.0
audioop.audioop_lin2ulaw()-audioop.audioop_findfactor(),53.0
audioop.audioop_lin2ulaw()-audioop.audioop_adpcm2lin(),51.0
fcntlmodule.all_ins()-audioop.audioop_lin2lin(),69.0
fcntlmodule.all_ins()-grpmodule.grp_getgrgid(),86.0
fcntlmodule.all_ins()-cmathmodule.c_prodi(),96.0
fcntlmodule.all_ins()-fcntlmodule.fcntl_fcntl(),75.0
fcntlmodule.all_ins()-fcntlmodule.ins(),87.0
fcntlmodule.all_ins()-cmathmodule.c_asin(),90.0
fcntlmodule.all_ins()-fpetestmodule.db0(),97.0
fcntlmodule.all_ins()-audioop.audioop_cross(),78.0
fcntlmodule.all_ins()-cmathmodule.c_cos(),93.0
fcntlmodule.all_ins()-audioop.search(),91.0
fcntlmodule.all_ins()-fpetestmodule.nest2(),93.0
fcntlmodule.all_ins()-cmathmodule.c_atan(),93.0
fcntlmodule.all_ins()-fpectlmodule.fpe_reset(),95.0
fcntlmodule.all_ins()-cmathmodule.cmath_log(),73.0
fcntlmodule.all_ins()-audioop.audioop_reverse(),73.0
fcntlmodule.all_ins()-audioop.audioop_tostereo(),66.0
fcntlmodule.all_ins()-cmathmodule.c_log(),94.0
fcntlmodule.all_ins()-audioop.audioop_mul(),70.0
fcntlmodule.all_ins()-grpmodule.grp_getgrnam(),83.0
fcntlmodule.all_ins()-fpetestmodule.test(),82.0
fcntlmodule.all_ins()-fpectlmodule.sigfpe_handler(),94.0
fcntlmodule.all_ins()-grpmodule.initgrp(),89.0
fcntlmodule.all_ins()-audioop.audioop_lin2alaw(),76.0
fcntlmodule.all_ins()-audioop.gcd(),94.0
fcntlmodule.all_ins()-audioop.audioop_ratecv(),66.0
fcntlmodule.all_ins()-audioop.audioop_minmax(),78.0
fcntlmodule.all_ins()-fcntlmodule.fcntl_lockf(),74.0
fcntlmodule.all_ins()-fcntlmodule.fcntl_ioctl(),66.0
fcntlmodule.all_ins()-audioop.audioop_tomono(),67.0
fcntlmodule.all_ins()-audioop.audioop_max(),79.0
fcntlmodule.all_ins()-cmathmodule.c_log10(),93.0
fcntlmodule.all_ins()-audioop.audioop_findmax(),80.0
fcntlmodule.all_ins()-fcntlmodule.conv_descriptor(),93.0
fcntlmodule.all_ins()-audioop._sum2(),92.0
fcntlmodule.all_ins()-audioop.audioop_findfactor(),83.0
fcntlmodule.all_ins()-audioop.audioop_adpcm2lin(),65.0
fcntlmodule.all_ins()-audioop.audioop_lin2ulaw(),76.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_lin2lin(),86.0
fpectlmodule.turnoff_sigfpe()-grpmodule.grp_getgrgid(),70.0
fpectlmodule.turnoff_sigfpe()-cmathmodule.c_prodi(),63.0
fpectlmodule.turnoff_sigfpe()-fcntlmodule.fcntl_fcntl(),82.0
fpectlmodule.turnoff_sigfpe()-fcntlmodule.ins(),68.0
fpectlmodule.turnoff_sigfpe()-cmathmodule.c_asin(),68.0
fpectlmodule.turnoff_sigfpe()-fpetestmodule.db0(),68.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_cross(),79.0
fpectlmodule.turnoff_sigfpe()-cmathmodule.c_cos(),62.0
fpectlmodule.turnoff_sigfpe()-audioop.search(),67.0
fpectlmodule.turnoff_sigfpe()-fpetestmodule.nest2(),56.0
fpectlmodule.turnoff_sigfpe()-cmathmodule.c_atan(),69.0
fpectlmodule.turnoff_sigfpe()-fpectlmodule.fpe_reset(),59.0
fpectlmodule.turnoff_sigfpe()-cmathmodule.cmath_log(),83.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_reverse(),83.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_tostereo(),88.0
fpectlmodule.turnoff_sigfpe()-cmathmodule.c_log(),57.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_mul(),85.0
fpectlmodule.turnoff_sigfpe()-grpmodule.grp_getgrnam(),74.0
fpectlmodule.turnoff_sigfpe()-fpetestmodule.test(),75.0
fpectlmodule.turnoff_sigfpe()-fpectlmodule.sigfpe_handler(),60.0
fpectlmodule.turnoff_sigfpe()-grpmodule.initgrp(),73.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_lin2alaw(),81.0
fpectlmodule.turnoff_sigfpe()-audioop.gcd(),61.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_ratecv(),95.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_minmax(),80.0
fpectlmodule.turnoff_sigfpe()-fcntlmodule.fcntl_lockf(),81.0
fpectlmodule.turnoff_sigfpe()-fcntlmodule.fcntl_ioctl(),90.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_tomono(),87.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_max(),79.0
fpectlmodule.turnoff_sigfpe()-cmathmodule.c_log10(),65.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_findmax(),77.0
fpectlmodule.turnoff_sigfpe()-fcntlmodule.conv_descriptor(),56.0
fpectlmodule.turnoff_sigfpe()-audioop._sum2(),64.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_findfactor(),74.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_adpcm2lin(),89.0
fpectlmodule.turnoff_sigfpe()-audioop.audioop_lin2ulaw(),81.0
fpectlmodule.turnoff_sigfpe()-fcntlmodule.all_ins(),93.0
audioop.audioop_avgpp()-audioop.audioop_lin2lin(),39.0
audioop.audioop_avgpp()-grpmodule.grp_getgrgid(),74.0
audioop.audioop_avgpp()-cmathmodule.c_prodi(),93.0
audioop.audioop_avgpp()-fcntlmodule.fcntl_fcntl(),60.0
audioop.audioop_avgpp()-fcntlmodule.ins(),77.0
audioop.audioop_avgpp()-cmathmodule.c_asin(),84.0
audioop.audioop_avgpp()-fpetestmodule.db0(),94.0
audioop.audioop_avgpp()-audioop.audioop_cross(),46.0
audioop.audioop_avgpp()-cmathmodule.c_cos(),88.0
audioop.audioop_avgpp()-audioop.search(),81.0
audioop.audioop_avgpp()-fpetestmodule.nest2(),88.0
audioop.audioop_avgpp()-cmathmodule.c_atan(),88.0
audioop.audioop_avgpp()-fpectlmodule.fpe_reset(),92.0
audioop.audioop_avgpp()-cmathmodule.cmath_log(),55.0
audioop.audioop_avgpp()-audioop.audioop_reverse(),37.0
audioop.audioop_avgpp()-audioop.audioop_tostereo(),43.0
audioop.audioop_avgpp()-cmathmodule.c_log(),90.0
audioop.audioop_avgpp()-audioop.audioop_mul(),41.0
audioop.audioop_avgpp()-grpmodule.grp_getgrnam(),71.0
audioop.audioop_avgpp()-fpetestmodule.test(),76.0
audioop.audioop_avgpp()-fpectlmodule.sigfpe_handler(),90.0
audioop.audioop_avgpp()-grpmodule.initgrp(),82.0
audioop.audioop_avgpp()-audioop.audioop_lin2alaw(),44.0
audioop.audioop_avgpp()-audioop.gcd(),87.0
audioop.audioop_avgpp()-audioop.audioop_ratecv(),74.0
audioop.audioop_avgpp()-audioop.audioop_minmax(),46.0
audioop.audioop_avgpp()-fcntlmodule.fcntl_lockf(),60.0
audioop.audioop_avgpp()-fcntlmodule.fcntl_ioctl(),60.0
audioop.audioop_avgpp()-audioop.audioop_tomono(),39.0
audioop.audioop_avgpp()-audioop.audioop_max(),45.0
audioop.audioop_avgpp()-cmathmodule.c_log10(),88.0
audioop.audioop_avgpp()-audioop.audioop_findmax(),56.0
audioop.audioop_avgpp()-fcntlmodule.conv_descriptor(),87.0
audioop.audioop_avgpp()-audioop._sum2(),83.0
audioop.audioop_avgpp()-audioop.audioop_findfactor(),67.0
audioop.audioop_avgpp()-audioop.audioop_adpcm2lin(),46.0
audioop.audioop_avgpp()-audioop.audioop_lin2ulaw(),44.0
audioop.audioop_avgpp()-fcntlmodule.all_ins(),67.0
audioop.audioop_avgpp()-fpectlmodule.turnoff_sigfpe(),87.0
cmathmodule.c_sin()-audioop.audioop_lin2lin(),87.0
cmathmodule.c_sin()-grpmodule.grp_getgrgid(),71.0
cmathmodule.c_sin()-cmathmodule.c_prodi(),53.0
cmathmodule.c_sin()-fcntlmodule.fcntl_fcntl(),83.0
cmathmodule.c_sin()-fcntlmodule.ins(),67.0
cmathmodule.c_sin()-cmathmodule.c_asin(),48.0
cmathmodule.c_sin()-fpetestmodule.db0(),64.0
cmathmodule.c_sin()-audioop.audioop_cross(),81.0
cmathmodule.c_sin()-cmathmodule.c_cos(),3.0
cmathmodule.c_sin()-audioop.search(),64.0
cmathmodule.c_sin()-fpetestmodule.nest2(),56.0
cmathmodule.c_sin()-cmathmodule.c_atan(),33.0
cmathmodule.c_sin()-fpectlmodule.fpe_reset(),61.0
cmathmodule.c_sin()-cmathmodule.cmath_log(),81.0
cmathmodule.c_sin()-audioop.audioop_reverse(),85.0
cmathmodule.c_sin()-audioop.audioop_tostereo(),89.0
cmathmodule.c_sin()-cmathmodule.c_log(),33.0
cmathmodule.c_sin()-audioop.audioop_mul(),86.0
cmathmodule.c_sin()-grpmodule.grp_getgrnam(),76.0
cmathmodule.c_sin()-fpetestmodule.test(),81.0
cmathmodule.c_sin()-fpectlmodule.sigfpe_handler(),61.0
cmathmodule.c_sin()-grpmodule.initgrp(),74.0
cmathmodule.c_sin()-audioop.audioop_lin2alaw(),82.0
cmathmodule.c_sin()-audioop.gcd(),59.0
cmathmodule.c_sin()-audioop.audioop_ratecv(),96.0
cmathmodule.c_sin()-audioop.audioop_minmax(),81.0
cmathmodule.c_sin()-fcntlmodule.fcntl_lockf(),84.0
cmathmodule.c_sin()-fcntlmodule.fcntl_ioctl(),91.0
cmathmodule.c_sin()-audioop.audioop_tomono(),88.0
cmathmodule.c_sin()-audioop.audioop_max(),80.0
cmathmodule.c_sin()-cmathmodule.c_log10(),25.0
cmathmodule.c_sin()-audioop.audioop_findmax(),77.0
cmathmodule.c_sin()-fcntlmodule.conv_descriptor(),60.0
cmathmodule.c_sin()-audioop._sum2(),60.0
cmathmodule.c_sin()-audioop.audioop_findfactor(),74.0
cmathmodule.c_sin()-audioop.audioop_adpcm2lin(),90.0
cmathmodule.c_sin()-audioop.audioop_lin2ulaw(),82.0
cmathmodule.c_sin()-fcntlmodule.all_ins(),93.0
cmathmodule.c_sin()-fpectlmodule.turnoff_sigfpe(),61.0
cmathmodule.c_sin()-audioop.audioop_avgpp(),88.0
audioop.audioop_getsample()-audioop.audioop_lin2lin(),45.0
audioop.audioop_getsample()-grpmodule.grp_getgrgid(),60.0
audioop.audioop_getsample()-cmathmodule.c_prodi(),88.0
audioop.audioop_getsample()-fcntlmodule.fcntl_fcntl(),56.0
audioop.audioop_getsample()-fcntlmodule.ins(),64.0
audioop.audioop_getsample()-cmathmodule.c_asin(),74.0
audioop.audioop_getsample()-fpetestmodule.db0(),90.0
audioop.audioop_getsample()-audioop.audioop_cross(),31.0
audioop.audioop_getsample()-cmathmodule.c_cos(),80.0
audioop.audioop_getsample()-audioop.search(),69.0
audioop.audioop_getsample()-fpetestmodule.nest2(),78.0
audioop.audioop_getsample()-cmathmodule.c_atan(),79.0
audioop.audioop_getsample()-fpectlmodule.fpe_reset(),86.0
audioop.audioop_getsample()-cmathmodule.cmath_log(),58.0
audioop.audioop_getsample()-audioop.audioop_reverse(),42.0
audioop.audioop_getsample()-audioop.audioop_tostereo(),57.0
audioop.audioop_getsample()-cmathmodule.c_log(),83.0
audioop.audioop_getsample()-audioop.audioop_mul(),48.0
audioop.audioop_getsample()-grpmodule.grp_getgrnam(),60.0
audioop.audioop_getsample()-fpetestmodule.test(),74.0
audioop.audioop_getsample()-fpectlmodule.sigfpe_handler(),82.0
audioop.audioop_getsample()-grpmodule.initgrp(),70.0
audioop.audioop_getsample()-audioop.audioop_lin2alaw(),31.0
audioop.audioop_getsample()-audioop.gcd(),80.0
audioop.audioop_getsample()-audioop.audioop_ratecv(),84.0
audioop.audioop_getsample()-audioop.audioop_minmax(),35.0
audioop.audioop_getsample()-fcntlmodule.fcntl_lockf(),50.0
audioop.audioop_getsample()-fcntlmodule.fcntl_ioctl(),69.0
audioop.audioop_getsample()-audioop.audioop_tomono(),54.0
audioop.audioop_getsample()-audioop.audioop_max(),31.0
audioop.audioop_getsample()-cmathmodule.c_log10(),80.0
audioop.audioop_getsample()-audioop.audioop_findmax(),39.0
audioop.audioop_getsample()-fcntlmodule.conv_descriptor(),77.0
audioop.audioop_getsample()-audioop._sum2(),73.0
audioop.audioop_getsample()-audioop.audioop_findfactor(),37.0
audioop.audioop_getsample()-audioop.audioop_adpcm2lin(),60.0
audioop.audioop_getsample()-audioop.audioop_lin2ulaw(),31.0
audioop.audioop_getsample()-fcntlmodule.all_ins(),79.0
audioop.audioop_getsample()-fpectlmodule.turnoff_sigfpe(),78.0
audioop.audioop_getsample()-audioop.audioop_avgpp(),53.0
audioop.audioop_getsample()-cmathmodule.c_sin(),80.0
audioop.audioop_alaw2lin()-audioop.audioop_lin2lin(),30.0
audioop.audioop_alaw2lin()-grpmodule.grp_getgrgid(),65.0
audioop.audioop_alaw2lin()-cmathmodule.c_prodi(),90.0
audioop.audioop_alaw2lin()-fcntlmodule.fcntl_fcntl(),59.0
audioop.audioop_alaw2lin()-fcntlmodule.ins(),69.0
audioop.audioop_alaw2lin()-cmathmodule.c_asin(),77.0
audioop.audioop_alaw2lin()-fpetestmodule.db0(),92.0
audioop.audioop_alaw2lin()-audioop.audioop_cross(),37.0
audioop.audioop_alaw2lin()-cmathmodule.c_cos(),83.0
audioop.audioop_alaw2lin()-audioop.search(),74.0
audioop.audioop_alaw2lin()-fpetestmodule.nest2(),82.0
audioop.audioop_alaw2lin()-cmathmodule.c_atan(),82.0
audioop.audioop_alaw2lin()-fpectlmodule.fpe_reset(),89.0
audioop.audioop_alaw2lin()-cmathmodule.cmath_log(),55.0
audioop.audioop_alaw2lin()-audioop.audioop_reverse(),19.0
audioop.audioop_alaw2lin()-audioop.audioop_tostereo(),45.0
