Files,LevenDistance
mod_file_cache.create_server_config()-http_core.http_scheme(),64.0
mod_file_cache.create_server_config()-mod_file_cache.register_hooks(),70.0
mod_file_cache.create_server_config()-mod_cache.set_cache_ignore_cachecontrol(),50.0
mod_file_cache.create_server_config()-mod_cache.cache_save_filter(),98.0
mod_file_cache.create_server_config()-mod_cache.cache_post_config(),49.0
http_core.http_send_options()-http_core.set_keep_alive_timeout(),56.0
http_core.http_send_options()-mod_cache.set_cache_store_nostore(),68.0
http_core.http_send_options()-http_core.ap_process_http_async_connection(),71.0
http_core.http_send_options()-mod_cache.cache_out_filter(),74.0
http_core.http_send_options()-mod_file_cache.mmap_handler(),87.0
http_core.http_send_options()-mod_cache.add_cache_disable(),65.0
http_core.http_send_options()-mod_file_cache.sendfile_handler(),87.0
http_core.http_send_options()-mod_cache.cache_remove_url_filter(),62.0
http_core.http_send_options()-mod_cache.add_ignore_session_id(),66.0
http_core.http_send_options()-http_core.http_create_request(),59.0
http_core.http_send_options()-http_core.set_keep_alive_max(),56.0
http_core.http_send_options()-http_core.set_keep_alive(),54.0
http_core.http_send_options()-mod_file_cache.cachefilemmap(),72.0
http_core.http_send_options()-mod_cache.register_hooks(),86.0
http_core.http_send_options()-mod_cache.add_ignore_header(),66.0
http_core.http_send_options()-mod_file_cache.file_cache_handler(),70.0
http_core.http_send_options()-http_core.http_port(),46.0
http_core.http_send_options()-mod_file_cache.file_cache_post_config(),68.0
http_core.http_send_options()-mod_cache.set_cache_factor(),61.0
http_core.http_send_options()-mod_cache.set_cache_maxex(),68.0
http_core.http_send_options()-mod_cache.set_cache_store_private(),68.0
http_core.http_send_options()-mod_cache.create_cache_config(),68.0
http_core.http_send_options()-http_core.ap_process_http_connection(),71.0
http_core.http_send_options()-http_core.http_scheme(),45.0
http_core.http_send_options()-mod_file_cache.register_hooks(),68.0
http_core.http_send_options()-mod_cache.set_cache_ignore_cachecontrol(),70.0
http_core.http_send_options()-mod_cache.cache_save_filter(),97.0
http_core.http_send_options()-mod_cache.cache_post_config(),61.0
http_core.http_send_options()-mod_file_cache.create_server_config(),68.0
mod_cache.cache_url_handler()-http_core.set_keep_alive_timeout(),90.0
mod_cache.cache_url_handler()-mod_cache.set_cache_store_nostore(),91.0
mod_cache.cache_url_handler()-http_core.ap_process_http_async_connection(),76.0
mod_cache.cache_url_handler()-mod_cache.cache_out_filter(),74.0
mod_cache.cache_url_handler()-mod_file_cache.mmap_handler(),73.0
mod_cache.cache_url_handler()-mod_cache.add_cache_disable(),85.0
mod_cache.cache_url_handler()-mod_file_cache.sendfile_handler(),73.0
mod_cache.cache_url_handler()-mod_cache.cache_remove_url_filter(),85.0
mod_cache.cache_url_handler()-mod_cache.add_ignore_session_id(),83.0
mod_cache.cache_url_handler()-http_core.http_create_request(),85.0
mod_cache.cache_url_handler()-http_core.set_keep_alive_max(),90.0
mod_cache.cache_url_handler()-http_core.set_keep_alive(),87.0
mod_cache.cache_url_handler()-mod_file_cache.cachefilemmap(),94.0
mod_cache.cache_url_handler()-mod_cache.register_hooks(),69.0
mod_cache.cache_url_handler()-mod_cache.add_ignore_header(),82.0
mod_cache.cache_url_handler()-mod_file_cache.file_cache_handler(),76.0
mod_cache.cache_url_handler()-http_core.http_port(),91.0
mod_cache.cache_url_handler()-mod_file_cache.file_cache_post_config(),94.0
mod_cache.cache_url_handler()-mod_cache.set_cache_factor(),87.0
mod_cache.cache_url_handler()-mod_cache.set_cache_maxex(),90.0
mod_cache.cache_url_handler()-mod_cache.set_cache_store_private(),91.0
mod_cache.cache_url_handler()-mod_cache.create_cache_config(),85.0
mod_cache.cache_url_handler()-http_core.ap_process_http_connection(),78.0
mod_cache.cache_url_handler()-http_core.http_scheme(),91.0
mod_cache.cache_url_handler()-mod_file_cache.register_hooks(),87.0
mod_cache.cache_url_handler()-mod_cache.set_cache_ignore_cachecontrol(),91.0
mod_cache.cache_url_handler()-mod_cache.cache_save_filter(),80.0
mod_cache.cache_url_handler()-mod_cache.cache_post_config(),91.0
mod_cache.cache_url_handler()-mod_file_cache.create_server_config(),92.0
mod_cache.cache_url_handler()-http_core.http_send_options(),90.0
mod_cache.add_cache_enable()-http_core.set_keep_alive_timeout(),61.0
mod_cache.add_cache_enable()-mod_cache.set_cache_store_nostore(),63.0
mod_cache.add_cache_enable()-http_core.ap_process_http_async_connection(),69.0
mod_cache.add_cache_enable()-mod_cache.cache_out_filter(),69.0
mod_cache.add_cache_enable()-mod_file_cache.mmap_handler(),78.0
mod_cache.add_cache_enable()-mod_cache.add_cache_disable(),24.0
mod_cache.add_cache_enable()-mod_file_cache.sendfile_handler(),77.0
mod_cache.add_cache_enable()-mod_cache.cache_remove_url_filter(),63.0
mod_cache.add_cache_enable()-mod_cache.add_ignore_session_id(),58.0
mod_cache.add_cache_enable()-http_core.http_create_request(),70.0
mod_cache.add_cache_enable()-http_core.set_keep_alive_max(),63.0
mod_cache.add_cache_enable()-http_core.set_keep_alive(),53.0
mod_cache.add_cache_enable()-mod_file_cache.cachefilemmap(),75.0
mod_cache.add_cache_enable()-mod_cache.register_hooks(),76.0
mod_cache.add_cache_enable()-mod_cache.add_ignore_header(),56.0
mod_cache.add_cache_enable()-mod_file_cache.file_cache_handler(),65.0
mod_cache.add_cache_enable()-http_core.http_port(),69.0
mod_cache.add_cache_enable()-mod_file_cache.file_cache_post_config(),82.0
mod_cache.add_cache_enable()-mod_cache.set_cache_factor(),49.0
mod_cache.add_cache_enable()-mod_cache.set_cache_maxex(),58.0
mod_cache.add_cache_enable()-mod_cache.set_cache_store_private(),63.0
mod_cache.add_cache_enable()-mod_cache.create_cache_config(),66.0
mod_cache.add_cache_enable()-http_core.ap_process_http_connection(),71.0
mod_cache.add_cache_enable()-http_core.http_scheme(),67.0
mod_cache.add_cache_enable()-mod_file_cache.register_hooks(),67.0
mod_cache.add_cache_enable()-mod_cache.set_cache_ignore_cachecontrol(),64.0
mod_cache.add_cache_enable()-mod_cache.cache_save_filter(),94.0
mod_cache.add_cache_enable()-mod_cache.cache_post_config(),72.0
mod_cache.add_cache_enable()-mod_file_cache.create_server_config(),75.0
mod_cache.add_cache_enable()-http_core.http_send_options(),69.0
mod_cache.add_cache_enable()-mod_cache.cache_url_handler(),82.0
mod_file_cache.cachefilehandle()-http_core.set_keep_alive_timeout(),52.0
mod_file_cache.cachefilehandle()-mod_cache.set_cache_store_nostore(),46.0
mod_file_cache.cachefilehandle()-http_core.ap_process_http_async_connection(),85.0
mod_file_cache.cachefilehandle()-mod_cache.cache_out_filter(),83.0
mod_file_cache.cachefilehandle()-mod_file_cache.mmap_handler(),91.0
mod_file_cache.cachefilehandle()-mod_cache.add_cache_disable(),67.0
mod_file_cache.cachefilehandle()-mod_file_cache.sendfile_handler(),91.0
mod_file_cache.cachefilehandle()-mod_cache.cache_remove_url_filter(),74.0
mod_file_cache.cachefilehandle()-mod_cache.add_ignore_session_id(),73.0
mod_file_cache.cachefilehandle()-http_core.http_create_request(),75.0
mod_file_cache.cachefilehandle()-http_core.set_keep_alive_max(),48.0
mod_file_cache.cachefilehandle()-http_core.set_keep_alive(),63.0
mod_file_cache.cachefilehandle()-mod_file_cache.cachefilemmap(),4.0
mod_file_cache.cachefilehandle()-mod_cache.register_hooks(),88.0
mod_file_cache.cachefilehandle()-mod_cache.add_ignore_header(),73.0
mod_file_cache.cachefilehandle()-mod_file_cache.file_cache_handler(),83.0
mod_file_cache.cachefilehandle()-http_core.http_port(),71.0
mod_file_cache.cachefilehandle()-mod_file_cache.file_cache_post_config(),53.0
mod_file_cache.cachefilehandle()-mod_cache.set_cache_factor(),62.0
mod_file_cache.cachefilehandle()-mod_cache.set_cache_maxex(),47.0
mod_file_cache.cachefilehandle()-mod_cache.set_cache_store_private(),46.0
mod_file_cache.cachefilehandle()-mod_cache.create_cache_config(),76.0
mod_file_cache.cachefilehandle()-http_core.ap_process_http_connection(),85.0
mod_file_cache.cachefilehandle()-http_core.http_scheme(),62.0
mod_file_cache.cachefilehandle()-mod_file_cache.register_hooks(),68.0
mod_file_cache.cachefilehandle()-mod_cache.set_cache_ignore_cachecontrol(),46.0
mod_file_cache.cachefilehandle()-mod_cache.cache_save_filter(),98.0
mod_file_cache.cachefilehandle()-mod_cache.cache_post_config(),55.0
mod_file_cache.cachefilehandle()-mod_file_cache.create_server_config(),51.0
mod_file_cache.cachefilehandle()-http_core.http_send_options(),72.0
mod_file_cache.cachefilehandle()-mod_cache.cache_url_handler(),93.0
mod_file_cache.cachefilehandle()-mod_cache.add_cache_enable(),75.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.set_keep_alive_timeout(),49.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.set_cache_store_nostore(),4.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.ap_process_http_async_connection(),82.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.cache_out_filter(),78.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.mmap_handler(),88.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.add_cache_disable(),54.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.sendfile_handler(),88.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.cache_remove_url_filter(),68.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.add_ignore_session_id(),60.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.http_create_request(),73.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.set_keep_alive_max(),48.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.set_keep_alive(),58.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.cachefilemmap(),47.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.register_hooks(),86.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.add_ignore_header(),59.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.file_cache_handler(),79.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.http_port(),65.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.file_cache_post_config(),61.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.set_cache_factor(),43.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.set_cache_maxex(),20.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.set_cache_store_private(),5.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.create_cache_config(),69.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.ap_process_http_connection(),78.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.http_scheme(),58.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.register_hooks(),66.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.set_cache_ignore_cachecontrol(),5.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.cache_save_filter(),97.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.cache_post_config(),57.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.create_server_config(),51.0
mod_cache.set_cache_ignore_no_last_mod()-http_core.http_send_options(),70.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.cache_url_handler(),91.0
mod_cache.set_cache_ignore_no_last_mod()-mod_cache.add_cache_enable(),64.0
mod_cache.set_cache_ignore_no_last_mod()-mod_file_cache.cachefilehandle(),46.0
mod_file_cache.file_cache_xlat()-http_core.set_keep_alive_timeout(),66.0
mod_file_cache.file_cache_xlat()-mod_cache.set_cache_store_nostore(),67.0
mod_file_cache.file_cache_xlat()-http_core.ap_process_http_async_connection(),64.0
mod_file_cache.file_cache_xlat()-mod_cache.cache_out_filter(),62.0
mod_file_cache.file_cache_xlat()-mod_file_cache.mmap_handler(),80.0
mod_file_cache.file_cache_xlat()-mod_cache.add_cache_disable(),53.0
mod_file_cache.file_cache_xlat()-mod_file_cache.sendfile_handler(),79.0
mod_file_cache.file_cache_xlat()-mod_cache.cache_remove_url_filter(),63.0
mod_file_cache.file_cache_xlat()-mod_cache.add_ignore_session_id(),57.0
mod_file_cache.file_cache_xlat()-http_core.http_create_request(),66.0
mod_file_cache.file_cache_xlat()-http_core.set_keep_alive_max(),67.0
mod_file_cache.file_cache_xlat()-http_core.set_keep_alive(),60.0
mod_file_cache.file_cache_xlat()-mod_file_cache.cachefilemmap(),77.0
mod_file_cache.file_cache_xlat()-mod_cache.register_hooks(),79.0
mod_file_cache.file_cache_xlat()-mod_cache.add_ignore_header(),57.0
mod_file_cache.file_cache_xlat()-mod_file_cache.file_cache_handler(),57.0
mod_file_cache.file_cache_xlat()-http_core.http_port(),66.0
mod_file_cache.file_cache_xlat()-mod_file_cache.file_cache_post_config(),78.0
mod_file_cache.file_cache_xlat()-mod_cache.set_cache_factor(),54.0
mod_file_cache.file_cache_xlat()-mod_cache.set_cache_maxex(),63.0
mod_file_cache.file_cache_xlat()-mod_cache.set_cache_store_private(),67.0
mod_file_cache.file_cache_xlat()-mod_cache.create_cache_config(),67.0
mod_file_cache.file_cache_xlat()-http_core.ap_process_http_connection(),62.0
mod_file_cache.file_cache_xlat()-http_core.http_scheme(),66.0
mod_file_cache.file_cache_xlat()-mod_file_cache.register_hooks(),68.0
mod_file_cache.file_cache_xlat()-mod_cache.set_cache_ignore_cachecontrol(),68.0
mod_file_cache.file_cache_xlat()-mod_cache.cache_save_filter(),95.0
mod_file_cache.file_cache_xlat()-mod_cache.cache_post_config(),72.0
mod_file_cache.file_cache_xlat()-mod_file_cache.create_server_config(),73.0
mod_file_cache.file_cache_xlat()-http_core.http_send_options(),62.0
mod_file_cache.file_cache_xlat()-mod_cache.cache_url_handler(),81.0
mod_file_cache.file_cache_xlat()-mod_cache.add_cache_enable(),64.0
mod_file_cache.file_cache_xlat()-mod_file_cache.cachefilehandle(),77.0
mod_file_cache.file_cache_xlat()-mod_cache.set_cache_ignore_no_last_mod(),68.0
mod_cache.set_cache_ignore_querystring()-http_core.set_keep_alive_timeout(),49.0
mod_cache.set_cache_ignore_querystring()-mod_cache.set_cache_store_nostore(),5.0
mod_cache.set_cache_ignore_querystring()-http_core.ap_process_http_async_connection(),82.0
mod_cache.set_cache_ignore_querystring()-mod_cache.cache_out_filter(),78.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.mmap_handler(),88.0
mod_cache.set_cache_ignore_querystring()-mod_cache.add_cache_disable(),54.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.sendfile_handler(),88.0
mod_cache.set_cache_ignore_querystring()-mod_cache.cache_remove_url_filter(),68.0
mod_cache.set_cache_ignore_querystring()-mod_cache.add_ignore_session_id(),60.0
mod_cache.set_cache_ignore_querystring()-http_core.http_create_request(),72.0
mod_cache.set_cache_ignore_querystring()-http_core.set_keep_alive_max(),49.0
mod_cache.set_cache_ignore_querystring()-http_core.set_keep_alive(),58.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.cachefilemmap(),47.0
mod_cache.set_cache_ignore_querystring()-mod_cache.register_hooks(),86.0
mod_cache.set_cache_ignore_querystring()-mod_cache.add_ignore_header(),59.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.file_cache_handler(),79.0
mod_cache.set_cache_ignore_querystring()-http_core.http_port(),65.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.file_cache_post_config(),61.0
mod_cache.set_cache_ignore_querystring()-mod_cache.set_cache_factor(),43.0
mod_cache.set_cache_ignore_querystring()-mod_cache.set_cache_maxex(),20.0
mod_cache.set_cache_ignore_querystring()-mod_cache.set_cache_store_private(),6.0
mod_cache.set_cache_ignore_querystring()-mod_cache.create_cache_config(),69.0
mod_cache.set_cache_ignore_querystring()-http_core.ap_process_http_connection(),79.0
mod_cache.set_cache_ignore_querystring()-http_core.http_scheme(),57.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.register_hooks(),67.0
mod_cache.set_cache_ignore_querystring()-mod_cache.set_cache_ignore_cachecontrol(),4.0
mod_cache.set_cache_ignore_querystring()-mod_cache.cache_save_filter(),97.0
mod_cache.set_cache_ignore_querystring()-mod_cache.cache_post_config(),57.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.create_server_config(),50.0
mod_cache.set_cache_ignore_querystring()-http_core.http_send_options(),70.0
mod_cache.set_cache_ignore_querystring()-mod_cache.cache_url_handler(),91.0
mod_cache.set_cache_ignore_querystring()-mod_cache.add_cache_enable(),64.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.cachefilehandle(),47.0
mod_cache.set_cache_ignore_querystring()-mod_cache.set_cache_ignore_no_last_mod(),4.0
mod_cache.set_cache_ignore_querystring()-mod_file_cache.file_cache_xlat(),68.0
http_core.register_hooks()-http_core.set_keep_alive_timeout(),88.0
http_core.register_hooks()-mod_cache.set_cache_store_nostore(),90.0
http_core.register_hooks()-http_core.ap_process_http_async_connection(),75.0
http_core.register_hooks()-mod_cache.cache_out_filter(),80.0
http_core.register_hooks()-mod_file_cache.mmap_handler(),75.0
http_core.register_hooks()-mod_cache.add_cache_disable(),85.0
http_core.register_hooks()-mod_file_cache.sendfile_handler(),74.0
http_core.register_hooks()-mod_cache.cache_remove_url_filter(),86.0
http_core.register_hooks()-mod_cache.add_ignore_session_id(),82.0
http_core.register_hooks()-http_core.http_create_request(),84.0
http_core.register_hooks()-http_core.set_keep_alive_max(),89.0
http_core.register_hooks()-http_core.set_keep_alive(),86.0
http_core.register_hooks()-mod_file_cache.cachefilemmap(),92.0
http_core.register_hooks()-mod_cache.register_hooks(),47.0
http_core.register_hooks()-mod_cache.add_ignore_header(),82.0
http_core.register_hooks()-mod_file_cache.file_cache_handler(),81.0
http_core.register_hooks()-http_core.http_port(),91.0
http_core.register_hooks()-mod_file_cache.file_cache_post_config(),93.0
http_core.register_hooks()-mod_cache.set_cache_factor(),86.0
http_core.register_hooks()-mod_cache.set_cache_maxex(),89.0
http_core.register_hooks()-mod_cache.set_cache_store_private(),90.0
http_core.register_hooks()-mod_cache.create_cache_config(),85.0
http_core.register_hooks()-http_core.ap_process_http_connection(),79.0
http_core.register_hooks()-http_core.http_scheme(),90.0
http_core.register_hooks()-mod_file_cache.register_hooks(),81.0
http_core.register_hooks()-mod_cache.set_cache_ignore_cachecontrol(),90.0
http_core.register_hooks()-mod_cache.cache_save_filter(),84.0
http_core.register_hooks()-mod_cache.cache_post_config(),91.0
http_core.register_hooks()-mod_file_cache.create_server_config(),92.0
http_core.register_hooks()-http_core.http_send_options(),89.0
http_core.register_hooks()-mod_cache.cache_url_handler(),70.0
http_core.register_hooks()-mod_cache.add_cache_enable(),81.0
http_core.register_hooks()-mod_file_cache.cachefilehandle(),92.0
http_core.register_hooks()-mod_cache.set_cache_ignore_no_last_mod(),90.0
http_core.register_hooks()-mod_file_cache.file_cache_xlat(),84.0
http_core.register_hooks()-mod_cache.set_cache_ignore_querystring(),90.0
mod_cache.merge_cache_config()-http_core.set_keep_alive_timeout(),83.0
mod_cache.merge_cache_config()-mod_cache.set_cache_store_nostore(),85.0
mod_cache.merge_cache_config()-http_core.ap_process_http_async_connection(),67.0
mod_cache.merge_cache_config()-mod_cache.cache_out_filter(),70.0
mod_cache.merge_cache_config()-mod_file_cache.mmap_handler(),76.0
mod_cache.merge_cache_config()-mod_cache.add_cache_disable(),76.0
mod_cache.merge_cache_config()-mod_file_cache.sendfile_handler(),75.0
mod_cache.merge_cache_config()-mod_cache.cache_remove_url_filter(),78.0
mod_cache.merge_cache_config()-mod_cache.add_ignore_session_id(),70.0
mod_cache.merge_cache_config()-http_core.http_create_request(),78.0
mod_cache.merge_cache_config()-http_core.set_keep_alive_max(),84.0
mod_cache.merge_cache_config()-http_core.set_keep_alive(),78.0
mod_cache.merge_cache_config()-mod_file_cache.cachefilemmap(),89.0
mod_cache.merge_cache_config()-mod_cache.register_hooks(),72.0
mod_cache.merge_cache_config()-mod_cache.add_ignore_header(),70.0
mod_cache.merge_cache_config()-mod_file_cache.file_cache_handler(),69.0
mod_cache.merge_cache_config()-http_core.http_port(),84.0
mod_cache.merge_cache_config()-mod_file_cache.file_cache_post_config(),90.0
mod_cache.merge_cache_config()-mod_cache.set_cache_factor(),77.0
mod_cache.merge_cache_config()-mod_cache.set_cache_maxex(),83.0
mod_cache.merge_cache_config()-mod_cache.set_cache_store_private(),85.0
mod_cache.merge_cache_config()-mod_cache.create_cache_config(),69.0
mod_cache.merge_cache_config()-http_core.ap_process_http_connection(),69.0
mod_cache.merge_cache_config()-http_core.http_scheme(),84.0
mod_cache.merge_cache_config()-mod_file_cache.register_hooks(),78.0
mod_cache.merge_cache_config()-mod_cache.set_cache_ignore_cachecontrol(),85.0
mod_cache.merge_cache_config()-mod_cache.cache_save_filter(),89.0
mod_cache.merge_cache_config()-mod_cache.cache_post_config(),85.0
mod_cache.merge_cache_config()-mod_file_cache.create_server_config(),86.0
mod_cache.merge_cache_config()-http_core.http_send_options(),82.0
mod_cache.merge_cache_config()-mod_cache.cache_url_handler(),71.0
mod_cache.merge_cache_config()-mod_cache.add_cache_enable(),73.0
mod_cache.merge_cache_config()-mod_file_cache.cachefilehandle(),89.0
mod_cache.merge_cache_config()-mod_cache.set_cache_ignore_no_last_mod(),85.0
mod_cache.merge_cache_config()-mod_file_cache.file_cache_xlat(),72.0
mod_cache.merge_cache_config()-mod_cache.set_cache_ignore_querystring(),85.0
mod_cache.merge_cache_config()-http_core.register_hooks(),74.0
mod_cache.set_cache_defex()-http_core.set_keep_alive_timeout(),43.0
mod_cache.set_cache_defex()-mod_cache.set_cache_store_nostore(),17.0
mod_cache.set_cache_defex()-http_core.ap_process_http_async_connection(),81.0
mod_cache.set_cache_defex()-mod_cache.cache_out_filter(),76.0
mod_cache.set_cache_defex()-mod_file_cache.mmap_handler(),88.0
mod_cache.set_cache_defex()-mod_cache.add_cache_disable(),45.0
mod_cache.set_cache_defex()-mod_file_cache.sendfile_handler(),88.0
mod_cache.set_cache_defex()-mod_cache.cache_remove_url_filter(),67.0
mod_cache.set_cache_defex()-mod_cache.add_ignore_session_id(),55.0
mod_cache.set_cache_defex()-http_core.http_create_request(),71.0
mod_cache.set_cache_defex()-http_core.set_keep_alive_max(),46.0
mod_cache.set_cache_defex()-http_core.set_keep_alive(),51.0
mod_cache.set_cache_defex()-mod_file_cache.cachefilemmap(),46.0
mod_cache.set_cache_defex()-mod_cache.register_hooks(),85.0
mod_cache.set_cache_defex()-mod_cache.add_ignore_header(),53.0
mod_cache.set_cache_defex()-mod_file_cache.file_cache_handler(),76.0
mod_cache.set_cache_defex()-http_core.http_port(),61.0
mod_cache.set_cache_defex()-mod_file_cache.file_cache_post_config(),65.0
mod_cache.set_cache_defex()-mod_cache.set_cache_factor(),33.0
mod_cache.set_cache_defex()-mod_cache.set_cache_maxex(),1.0
mod_cache.set_cache_defex()-mod_cache.set_cache_store_private(),17.0
mod_cache.set_cache_defex()-mod_cache.create_cache_config(),66.0
mod_cache.set_cache_defex()-http_core.ap_process_http_connection(),78.0
mod_cache.set_cache_defex()-http_core.http_scheme(),55.0
mod_cache.set_cache_defex()-mod_file_cache.register_hooks(),67.0
mod_cache.set_cache_defex()-mod_cache.set_cache_ignore_cachecontrol(),20.0
mod_cache.set_cache_defex()-mod_cache.cache_save_filter(),97.0
mod_cache.set_cache_defex()-mod_cache.cache_post_config(),59.0
mod_cache.set_cache_defex()-mod_file_cache.create_server_config(),54.0
mod_cache.set_cache_defex()-http_core.http_send_options(),68.0
mod_cache.set_cache_defex()-mod_cache.cache_url_handler(),90.0
mod_cache.set_cache_defex()-mod_cache.add_cache_enable(),58.0
mod_cache.set_cache_defex()-mod_file_cache.cachefilehandle(),47.0
mod_cache.set_cache_defex()-mod_cache.set_cache_ignore_no_last_mod(),20.0
mod_cache.set_cache_defex()-mod_file_cache.file_cache_xlat(),63.0
mod_cache.set_cache_defex()-mod_cache.set_cache_ignore_querystring(),19.0
mod_cache.set_cache_defex()-http_core.register_hooks(),89.0
mod_cache.set_cache_defex()-mod_cache.merge_cache_config(),83.0
mod_file_cache.cache_the_file()-http_core.set_keep_alive_timeout(),85.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_store_nostore(),87.0
mod_file_cache.cache_the_file()-http_core.ap_process_http_async_connection(),71.0
mod_file_cache.cache_the_file()-mod_cache.cache_out_filter(),66.0
mod_file_cache.cache_the_file()-mod_file_cache.mmap_handler(),78.0
mod_file_cache.cache_the_file()-mod_cache.add_cache_disable(),79.0
mod_file_cache.cache_the_file()-mod_file_cache.sendfile_handler(),78.0
mod_file_cache.cache_the_file()-mod_cache.cache_remove_url_filter(),79.0
mod_file_cache.cache_the_file()-mod_cache.add_ignore_session_id(),76.0
mod_file_cache.cache_the_file()-http_core.http_create_request(),82.0
mod_file_cache.cache_the_file()-http_core.set_keep_alive_max(),85.0
mod_file_cache.cache_the_file()-http_core.set_keep_alive(),80.0
mod_file_cache.cache_the_file()-mod_file_cache.cachefilemmap(),90.0
mod_file_cache.cache_the_file()-mod_cache.register_hooks(),72.0
mod_file_cache.cache_the_file()-mod_cache.add_ignore_header(),77.0
mod_file_cache.cache_the_file()-mod_file_cache.file_cache_handler(),70.0
mod_file_cache.cache_the_file()-http_core.http_port(),86.0
mod_file_cache.cache_the_file()-mod_file_cache.file_cache_post_config(),91.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_factor(),81.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_maxex(),86.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_store_private(),87.0
mod_file_cache.cache_the_file()-mod_cache.create_cache_config(),79.0
mod_file_cache.cache_the_file()-http_core.ap_process_http_connection(),72.0
mod_file_cache.cache_the_file()-http_core.http_scheme(),87.0
mod_file_cache.cache_the_file()-mod_file_cache.register_hooks(),81.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_ignore_cachecontrol(),86.0
mod_file_cache.cache_the_file()-mod_cache.cache_save_filter(),87.0
mod_file_cache.cache_the_file()-mod_cache.cache_post_config(),88.0
mod_file_cache.cache_the_file()-mod_file_cache.create_server_config(),89.0
mod_file_cache.cache_the_file()-http_core.http_send_options(),86.0
mod_file_cache.cache_the_file()-mod_cache.cache_url_handler(),61.0
mod_file_cache.cache_the_file()-mod_cache.add_cache_enable(),75.0
mod_file_cache.cache_the_file()-mod_file_cache.cachefilehandle(),90.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_ignore_no_last_mod(),86.0
mod_file_cache.cache_the_file()-mod_file_cache.file_cache_xlat(),75.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_ignore_querystring(),87.0
mod_file_cache.cache_the_file()-http_core.register_hooks(),73.0
mod_file_cache.cache_the_file()-mod_cache.merge_cache_config(),70.0
mod_file_cache.cache_the_file()-mod_cache.set_cache_defex(),86.0
