AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
NFC Enabled?,Tools,4.5,10000,0,0,0,3,173,0,0,0
Addons Detector,Tools,4.4,500000,0,51,302,12,101276,1,1,0
Quick Measure,Tools,2.9,500000,0,51,342,9,85994,0,3,0
AXIS net,Tools,4.1,100000,0,50,NULL,NULL,NULL,0,6,0
Net Ping,Tools,4.2,100000,0,51,NULL,NULL,NULL,1,0,0
Net Status,Tools,4,50000,0,51,76,3663,18258,2,0,0
Exposed,Tools,3.9,10000,0,0,NULL,NULL,NULL,0,1,0
Exposure Calculator,Tools,4.1,50000,0,0,NULL,NULL,NULL,0,0,0
Dns Changer,Tools,4,100000,0,51,199,9,84408,0,5,0
Set DNS,Tools,4.1,1000000,0,51,NULL,NULL,NULL,1,2,0
Contact Retrieve SMS,Tools,3.7,10000,0,51,422,17,207209,2,4,0
???? Chinese Bible,Tools,4.3,100000,0,51,NULL,NULL,NULL,0,0,0
???? Chinese Bible,Tools,4.4,100000,0,51,NULL,NULL,NULL,0,0,0
Easy Uninstaller (App Remover),Tools,3.9,50000,0,51,NULL,NULL,NULL,1,1,0
Easy App Backup & Restore,Tools,3.9,50000,0,51,NULL,NULL,NULL,0,1,0
Easy Apps Share,Tools,3.9,50000,0,51,NULL,NULL,NULL,0,1,0
WiFi Advanced Config Editor,Tools,4,100000,0,0,NULL,NULL,NULL,0,1,0
Flashify,Tools,4.3,100000,0,0,NULL,NULL,NULL,0,0,0
AppDrawer (MIUI App Drawer),Tools,3.9,100000,0,51,NULL,NULL,NULL,1,1,0
G-NetTrack,Tools,4.3,100000,0,100,377,6,292519,1,1,0
VeryAndroid SMS Backup,Tools,2.3,50000,0,50,32,6,10556,5,0,0
SMS Backup for Andriod,Tools,3,10000,0,0,NULL,NULL,NULL,3,0,0
MyPhoneExplorer Client,Tools,4.6,1000000,0,50,185,6,58923,16,1,0
SMS Backup & Restore,Tools,4.6,5000000,0,50,NULL,NULL,NULL,0,7,0
Pixie Probe (root),Tools,3.8,10000,0,51,NULL,NULL,NULL,0,0,0
NBench for Android,Tools,4.1,10000,0,0,NULL,NULL,NULL,0,0,0
Quick Nap Free,Tools,4.3,10000,0,51,14,3,4986,0,0,0
Nap,Tools,4.3,10000,0,51,NULL,NULL,NULL,1,1,0
Linkallo - Control your NAS,Tools,3.1,10000,0,51,NULL,NULL,NULL,0,0,0
NAS Wake On LAN,Tools,3.9,50000,0,51,2,3,646,0,0,0
File Manager HD (Explorer),Tools,4.3,1000000,0,92,1150,21,311841,1,3,0
MHP3 Reference,Tools,4.8,10000,0,50,NULL,NULL,NULL,0,0,0
Radio Alarm Clock AtomaRadio,Tools,3.6,50000,0,51,NULL,NULL,NULL,3,1,0
360????,Tools,4.2,5000000,0,100,NULL,NULL,NULL,24,1,0
Touchsquid Remote Free Trial,Tools,3.8,10000,0,51,NULL,NULL,NULL,3,7,0
Pusula,Tools,3.6,10000,0,92,NULL,NULL,NULL,0,7,0
HandMemo,Tools,3.8,10000,0,0,6,3,2779,0,0,0
Where am I,Tools,3.7,10000,0,50,62,6,16820,1,6,0
Advanced Signal Status,Tools,4.2,100000,0,92,NULL,NULL,NULL,2,3,0
Garage Door Opener,Tools,2.9,50000,0,51,35,3,9334,0,6,0
3G 4G WiFi Map & Speedtest,Tools,4.2,5000000,0,50,NULL,NULL,NULL,6,0,0
Free Wifi,Tools,3.2,1000000,0,51,186,9,61799,0,1,0
Locate My Droid,Tools,3.8,100000,0,50,NULL,NULL,NULL,1,0,0
my MTN za,Tools,3.6,100000,0,50,NULL,NULL,NULL,0,1,0
Anti-Mosquito,Tools,3.6,10000,0,92,NULL,NULL,NULL,0,3,0
Drop Down Status Bar,Tools,4,10000,0,0,NULL,NULL,NULL,1,0,0
CPU Master,Tools,3.8,10000,0,51,NULL,NULL,NULL,0,1,0
XML Editor,Tools,3.2,10000,0,92,NULL,NULL,NULL,2,1,0
Muslim Adhan and Iqamah Times,Tools,4.3,10000,0,50,NULL,NULL,NULL,2,3,0
Bosch Toolbox,Tools,4.4,500000,0,100,NULL,NULL,NULL,14,0,0
Electrical Amps 2 Watts Free,Tools,4.1,10000,0,51,101,6,18510,0,6,0
Telugu Calendar 2015,Tools,4.1,100000,0,51,NULL,NULL,NULL,0,2,0
MTK Flashlight,Tools,4.2,10000,0,50,NULL,NULL,NULL,2,1,0
Hardware Info,Tools,4.4,500000,0,0,33,3,9535,0,3,0
?????? ??????????? ???? MTK,Tools,4.2,100000,0,0,67,6,37276,0,3,0
Engineer Mode MTK Shortcut,Tools,4.3,50000,0,0,NULL,NULL,NULL,1,0,0
Task Manager,Tools,4,50000,0,50,NULL,NULL,NULL,1,2,0
Multi-core Task Manager (MTM),Tools,4.4,10000,0,51,NULL,NULL,NULL,2,1,0
MTG Judge Core App,Tools,4.6,10000,0,51,NULL,NULL,NULL,1,2,0
MtG Magic Life Counter,Tools,4.3,50000,0,92,NULL,NULL,NULL,0,1,0
MTG Familiar,Tools,4.6,100000,0,51,839,12,322642,0,2,0
BadeSaba Persian Calendar,Tools,4.6,10000,0,50,NULL,NULL,NULL,0,1,0
A1 CPU Tool,Tools,4.5,50000,0,51,NULL,NULL,NULL,0,0,0
"MD5 Hash (Free, No Ads)",Tools,4.1,10000,0,0,5,3,1085,0,0,0
touch Lebanon,Tools,4.3,100000,0,50,NULL,NULL,NULL,0,5,0
MSI Afterburner APP,Tools,3.9,50000,0,51,NULL,NULL,NULL,0,0,0
FlashLightApp,Tools,4.2,100000,0,0,3,3,1176,1,0,0
????,Tools,3.4,10000,0,0,0,3,714,3,0,0
MEID Converter,Tools,4.1,10000,0,0,NULL,NULL,NULL,0,0,0
Kyocera MSL Reader,Tools,3.7,10000,0,0,NULL,NULL,NULL,6,2,0
MSL Reader,Tools,4.5,100000,0,51,NULL,NULL,NULL,0,0,0
Contact To Excel,Tools,4.1,100000,0,51,NULL,NULL,NULL,0,1,0
AirCover Security,Tools,4.2,100000,0,50,NULL,NULL,NULL,9,1,0
App Note Mini,Tools,4.2,10000,0,51,238,5094,93648,6,1,0
WiFinspect [Root],Tools,3.8,100000,0,51,588,12,200988,0,3,0
Herramientas Ferretotal,Tools,4.1,10000,0,50,NULL,NULL,NULL,2,6,0
RepairPal,Tools,4.1,100000,0,50,NULL,NULL,NULL,0,1,0
Phone Space Saver,Tools,3.4,10000,0,92,NULL,NULL,NULL,0,3,0
Universal Remote,Tools,2.8,100000,0,92,584,9,329479,0,3,0
SA-MP App,Tools,3.6,100000,0,92,NULL,NULL,NULL,0,1,0
No-frills CPU Control CLASSIC,Tools,4.3,100000,0,0,NULL,NULL,NULL,1,1,0
Shaking Mp3 Player,Tools,3.8,50000,0,51,NULL,NULL,NULL,0,2,0
Skin Stealer for Minecraft,Tools,3.9,1000000,0,92,NULL,NULL,NULL,0,0,0
BathingCat,Tools,4.6,1000000,0,92,NULL,NULL,NULL,0,1,0
JavaScript MPL,Tools,4.5,10000,0,51,33,3,15129,0,1,0
Full Unit Converter,Tools,4.5,10000,0,51,NULL,NULL,NULL,0,1,0
SPEED LIMIT METER,Tools,3.8,10000,0,100,NULL,NULL,NULL,0,2,0
G-MoN,Tools,4.2,100000,0,100,NULL,NULL,NULL,0,1,0
Numericable et Moi,Tools,3.5,100000,0,92,NULL,NULL,NULL,2,1,0
Noon Keyboard (Arabic),Tools,4.2,100000,0,51,NULL,NULL,NULL,0,4,0
App Folder,Tools,4.1,1000000,0,0,NULL,NULL,NULL,1,0,0
Eject SD,Tools,4.4,10000,0,0,NULL,NULL,NULL,0,1,0
Indian Caller Info,Tools,4.2,1000000,0,52,NULL,NULL,NULL,6,3,0
5-Tone generator,Tools,4,10000,0,51,NULL,NULL,NULL,0,1,0
Call Detailer India,Tools,4.1,100000,0,50,NULL,NULL,NULL,0,0,0
Portabilidade Facil Free,Tools,3.3,100000,0,50,NULL,NULL,NULL,1,4,0
Low Voltage Lines,Tools,4.1,10000,0,51,146,9,51038,0,1,0
Save MMS,Tools,4.5,1000000,0,51,NULL,NULL,NULL,2,0,0
Auto WiFi MMU,Tools,4.4,10000,0,51,NULL,NULL,NULL,0,0,0
Dummy file generator,Tools,4.3,100000,0,0,NULL,NULL,NULL,0,1,0
My Mobile Coverage Map,Tools,4.1,50000,0,50,NULL,NULL,NULL,5,2,0
Missed Message Flasher Free,Tools,4.2,100000,0,0,NULL,NULL,NULL,1,3,0
MLP Blind Bag Helper,Tools,4.5,10000,0,0,NULL,NULL,NULL,0,4,0
Ask.com,Tools,4.3,1000000,0,50,NULL,NULL,NULL,3,2,0
Flash Screenshot,Tools,3.2,100000,0,0,2,3,1425,0,1,0
Golden Call Locator,Tools,4.2,10000,0,52,148,12,48274,6,2,0
EpicFEM,Tools,4.3,50000,0,0,NULL,NULL,NULL,0,0,0
Keyboard Thai Dictionary,Tools,4.2,50000,0,0,47,6,26840,0,2,0
Free Auto Call Recorder,Tools,3.9,50000,0,88,NULL,NULL,NULL,8,0,0
SwitchPro Theme Holo,Tools,3.8,50000,0,0,0,6,192,0,1,0
TelInfo,Tools,3.9,10000,0,0,NULL,NULL,NULL,0,0,0
Quick Unit Converter,Tools,4.1,10000,0,51,104,6,40712,0,1,0
Drainage Calculator,Tools,3.8,10000,0,0,NULL,NULL,NULL,0,4,0
BioMagnet,Tools,3.8,10000,0,0,0,3,344,0,0,0
STUN Client,Tools,4.3,10000,0,51,19,9,4402,0,0,0
EzBoot (Reboot) Free,Tools,3.8,50000,0,51,32,6,7744,1,1,0
Flashlight,Tools,4.4,50000,0,0,0,3,718,0,0,0
Egg Timer,Tools,4.5,10000,0,0,5,3,2165,0,3,0
Auto Airplane Mode,Tools,3.5,100000,0,51,21,5114,6806,0,0,0
Tasbih Counter,Tools,4.5,10000,0,0,74,6,42596,0,4,0
Redial Resend Free,Tools,4.1,50000,0,100,440,9,180764,2,6,0
BimaTRI,Tools,4.2,1000000,0,51,353,12,162398,0,9,0
Balance Update / USSD blocker,Tools,4.4,10000,0,0,2,6,1183,2,0,0
Spare Parts Plus! (no ads),Tools,4.7,1000000,0,50,15,6,7565,4,0,0
Pipedata-Pro,Tools,4.7,10000,0,0,160,15,37956,0,8,0
I Can't Wake Up! Alarm Clock,Tools,4.5,1000000,0,100,322,12,168101,1,1,0
PaniniKeypad Oriya IME,Tools,4.1,10000,0,51,24,6,5387,0,1,0
PaniniKeypad Sinhala IME,Tools,3.9,10000,0,51,24,6,5392,0,1,0
PaniniKeypad Telugu IME,Tools,4,50000,0,51,24,6,5412,0,1,0
PaniniKeypad Kannada IME,Tools,4.2,50000,0,51,24,6,5366,0,1,0
PaniniKeypad Assamese IME,Tools,4.3,50000,0,51,24,6,5400,0,1,0
PaniniKeypad Hindi IME,Tools,4.2,100000,0,51,102,9,49841,0,3,0
PaniniKeypad Tamil IME,Tools,4.1,100000,0,51,24,6,5304,0,1,0
PaniniKeypad Malayalam IME,Tools,4,100000,0,51,24,6,5410,0,1,0
PaniniKeypad Gujarati IME,Tools,4.2,100000,0,51,0,6,NULL,0,1,0
PaniniKeypad Nepali IME,Tools,4.1,100000,0,51,64,9,28423,0,1,0
PaniniKeypad Punjabi IME,Tools,4.3,100000,0,51,0,6,NULL,0,1,0
PaniniKeypad Bengali IME,Tools,4.2,100000,0,51,24,6,5419,1,1,0
PaniniKeypad Marathi IME,Tools,4.2,100000,0,51,24,6,5441,0,1,0
Hide Icon Plugin,Tools,4,100000,0,50,0,7,NULL,2,4,0
Thai Tax - ????????? ???. 91,Tools,4.2,10000,0,92,0,38,NULL,0,1,0
Winbox for Android Free,Tools,3.6,100000,0,51,91,9,23770,2,2,0
Anti-virus Dr.Web v.9 Premium,Tools,4.4,10000000,0,0,251,12,145188,0,0,0
Anti-virus Dr.Web v.9 Light,Tools,4.5,50000000,0,51,151,12,70436,11,0,0
Vivo 9¯ D°gito,Tools,4,1000000,0,0,9,3,1994,1,1,0
Terminal Emulator for Android,Tools,4.4,10000000,0,51,62,6,18441,0,2,0
Quick GPS distance meter free,Tools,3.9,50000,0,51,114,6,41724,4,1,0
AppLock ( KK AppLock ),Tools,4.3,100000,0,83,401,9,128123,0,17,0
Google,Tools,4.4,1000000000,0,50,129,9,41475,2,0,0
Call Recorder | Boldbeast,Tools,4,100000,0,50,0,78,NULL,0,8,0
RMC: Android Call Recorder,Tools,4.1,1000000,0,95,842,158876,310964,5,1,0
AOSS,Tools,4.1,10000000,0,51,0,14,NULL,1,1,0
File Explorer,Tools,4.1,100000,0,0,76,6,17253,0,1,0
MyPhoneExplorer Client,Tools,4.5,1000000,0,50,194,6,60249,16,1,0
Ham,Tools,4.1,50000,0,51,56,9,26391,1,0,0
Antennas,Tools,3.9,500000,0,50,5,3,2394,0,0,0
RepeaterBook,Tools,4.5,10000,0,51,39,3,4777,0,2,0
Repeater,Tools,4.2,100000,0,51,41,3,4747,0,2,0
Vellamo Mobile Benchmark,Tools,4.3,500000,0,51,35,3,11490,5,0,0
SCUT gPen ?????,Tools,4,100000,0,51,87,6,20510,0,6,0
DW VMAX,Tools,3.5,50000,0,51,191,4096,2644,0,4,0
Telkom,Tools,3,50000,0,50,191,9,157737,1,2,0
Telkom Mobile,Tools,3.5,100000,0,50,218,9,203841,0,2,0
Screen Lock,Tools,4.2,500000,0,51,31,6,5472,0,4,0
SD Maid - System Cleaning Tool,Tools,4.5,5000000,0,0,219,12,92173,1,3,0
????? ???????,Tools,4.2,100000,0,0,0,3,1738,1,0,0
SerialMagic Gears,Tools,4,10000,0,51,0,2754,NULL,0,12,0
Omni-Crypt,Tools,3.8,10000,0,0,56,6,16352,0,2,0
SMS Backup & Restore,Tools,4.5,5000000,0,50,624,6,250992,0,7,0
Titanium Backup ? root,Tools,4.6,10000000,0,0,0,8922,NULL,0,2,0
SuperSU,Tools,4.4,10000000,0,0,184,9,76868,0,3,0
ZArchiver,Tools,4.4,5000000,0,0,0,1286,NULL,1,1,0
EasyTouch?Holo style?,Tools,4.2,10000000,0,100,803,18,281463,12,4,0
Arduino Bluetooth Control,Tools,3.9,50000,0,92,0,118,NULL,0,1,0
CPU-Z,Tools,4.5,5000000,0,92,0,70,NULL,0,1,0
MultiLing Keyboard,Tools,4.4,5000000,0,0,84,3,48909,2,1,0
DU Speed Booster?Cache Cleaner,Tools,4.5,100000000,0,50,0,1882,NULL,20,2,0
LOL Personal winner system,Tools,4.4,100000,0,100,337,12,117254,0,6,0
WiFi File Server Free,Tools,3.8,10000,0,92,694,13,384127,0,1,0
Linux Deploy,Tools,4.2,100000,0,51,193,9,131126,0,5,0
AnTuTu CPU Master (Free),Tools,4.2,1000000,0,51,24,3,10708,2,0,0
??????????????,Tools,4,500000,0,51,0,6,NULL,0,2,0
AnySoftKeyboard,Tools,4.4,1000000,0,0,288,9,95556,0,4,0
Nexus 7 Camera Launcher,Tools,3.8,10000,0,50,115,6,44330,3,2,0
Smartphone Comparison,Tools,4.1,100000,0,92,0,6,NULL,0,1,0
MirrorOp Sender,Tools,3.2,500000,0,53,94,3,33668,9,2,0
SimZip (Simple Zip Viewer),Tools,4,10000,0,92,113,6,45912,0,1,0
Light Analog Clock LW-7,Tools,4,500000,0,92,0,6,NULL,0,5,0
Smart Distance,Tools,3.5,5000000,0,92,717,9,373504,0,8,0
???? ???? ????? ????????Albani,Tools,4.7,50000,0,51,23,6,5385,1,1,0
Vehicle Num Checker,Tools,4.1,10000,0,51,19,3,7351,0,0,0
Sonar (ad),Tools,3.5,50000,0,51,36,3,8330,0,1,0
Color Detector,Tools,3.6,100000,0,51,35,3,6876,1,1,0
SHAREit - Connect & Transfer,Tools,4.4,10000000,0,100,1056,6,393668,14,1,0
Smart Tutor for SAMSUNG Mobile,Tools,4.1,5000000,0,52,239,174891,65152,0,22,0
Call Time Control,Tools,4,50000,0,50,7,3,2312,1,0,0
Text Emoji,Tools,4.1,100000,0,0,0,3,NULL,0,0,0
FlashLight,Tools,4.4,1000000,0,0,1,6,2218,0,0,0
Secret Codes,Tools,3.8,50000,0,0,181,6,54658,0,2,0
Halliburton eRedBook? Mobile,Tools,4.2,50000,0,51,306,15,108275,0,6,0
Real Signal,Tools,4.1,100000,0,50,0,6,NULL,0,1,0
Gesture Launcher,Tools,3.7,50000,0,0,0,55,NULL,0,0,0
WiFi Status Bar Switch,Tools,4.6,100000,0,0,1,3,603,0,0,0
SEO Automatic,Tools,3.5,10000,0,51,6,3,1503,2,0,0
Hidden Device Admin Detector,Tools,4.1,100000,0,0,5,6,1856,0,0,0
Quick CPU Overclock Lite,Tools,3.5,100000,0,0,0,3,NULL,0,1,0
SLW Traffic Meter Widget,Tools,3.8,10000,0,0,2,6,623,0,0,0
Joiku Phone Usage,Tools,4.1,1000000,0,50,595,9,203871,0,8,0
Screenshot Ultimate,Tools,3.9,5000000,0,92,595,15,252734,2,3,0
re.*(Renamer),Tools,3.8,50000,0,51,53,3,12668,0,1,0
Intelbras iSIC 5,Tools,4.1,100000,0,51,312,6,95956,3,1,0
Drilling Engineering,Tools,4.4,10000,0,51,0,278,NULL,0,5,0
SOS Online Backup,Tools,3.9,10000,0,51,636,9,155132,0,2,0
Take Screenshot,Tools,3.4,100000,0,92,0,106,NULL,0,3,0
"Zapya - File Transfer, Sharing",Tools,4.5,5000000,0,52,1002,18,317028,11,3,0
A+?????,Tools,4,10000,0,92,65,9,35937,2,4,0
EthioCalendar,Tools,4.1,50000,0,0,97,6,46850,0,2,0
Show Me My Buzz,Tools,3.6,10000,0,0,2,3,1248,1,0,0
EVGA Precision X APP,Tools,3.1,10000,0,51,29,6,6400,0,0,0
My Mobile Watchdog  Free Trial,Tools,2.4,100000,0,50,0,62,NULL,0,9,0
Sound Meter,Tools,4.2,10000000,0,92,763,12,385982,0,9,0
Hotspot Shield Free VPN Proxy,Tools,4,10000000,0,100,1217,360998,431934,2,1,0
AT&T Locker,Tools,3.5,10000000,0,51,479,9,207507,15,2,0
File Shredder,Tools,3.3,10000,0,0,0,3,NULL,1,2,0
Clean Master (Boost & AppLock),Tools,4.7,100000000,0,100,1882,27,630833,0,16,0
COMODO Cloud,Tools,3.8,10000,0,51,288,6,207996,4,1,0
Cheque-mate,Tools,4.3,100000,0,0,0,11,NULL,0,0,0
Jota+ (Text Editor),Tools,4.1,500000,0,0,201,3526,42831,0,0,0
AppNews [Free],Tools,3.8,50000,0,92,128,3,46449,0,1,0
EasyOvpn - Plugin for OpenVPN,Tools,4.2,5000000,0,92,268,15,95104,0,1,0
VirusTotal,Tools,3.9,500000,0,51,190,6,71907,0,0,0
Cache Fixer,Tools,3.4,100000,0,0,0,3,NULL,0,1,0
????????,Tools,3.9,10000,0,0,0,14,NULL,0,4,0
Sefira Reminders - Free,Tools,4.9,10000,0,51,246,6,85968,0,4,0
Missed Message Flasher Free,Tools,4.2,100000,0,0,0,3,NULL,0,3,0
Increasing Ring,Tools,3.9,100000,0,0,3,3,1062,0,0,0
MhtViewer,Tools,4.1,50000,0,0,7,3,2923,1,1,0
OtobÅs Hangi Durakta?,Tools,3.3,50000,0,51,0,3,NULL,1,1,0
Mobile Security & Antivirus,Tools,4.5,100000000,0,100,1288,25,448956,0,11,0
Battery Indicator,Tools,3.9,10000,0,92,166,6,73211,0,1,0
Blinky,Tools,3.7,10000,0,0,0,3,3257,0,1,0
Taskbar task switcher,Tools,4,10000,0,0,1,6,1202,1,0,0
????????? ??????????,Tools,4,100000,0,0,0,3,NULL,0,0,0
HK Immigration Department,Tools,4,10000,0,51,1,3,7296,0,0,0
Flash Alerts 2,Tools,4.2,10000000,0,0,267,9,154403,0,6,0
Wallpaper Setter,Tools,3.6,100000,0,0,0,3,NULL,2,1,0
Screen Cleaner Show Wallpaper,Tools,4.5,50000,0,0,0,7,NULL,0,0,0
Battery Calibration,Tools,4.1,1000000,0,0,0,3,353,0,1,0
Root Validator,Tools,4,500000,0,0,5,6,2150,1,0,0
Root Uninstaller,Tools,4,1000000,0,92,480,12,243828,0,14,0
Lookout Security & Antivirus,Tools,4.5,100000000,0,50,1366,12,401058,37,0,0
Antivirus Free-Mobile Security,Tools,4.3,10000000,0,92,0,6,NULL,0,7,0
Lost Alarm,Tools,4.2,10000,0,51,147,6,71201,1,3,0
WifiSignalChecker,Tools,3.6,50000,0,0,1,3,504,0,0,0
Sync Settings,Tools,4.2,100000,0,0,0,15,NULL,0,0,0
Battery,Tools,4.5,10000000,0,92,289,3,117006,0,4,0
QR BARCODE SCANNER Code Reader,Tools,3.8,10000000,0,50,0,86,NULL,3,1,0
Call Control,Tools,4,10000,0,51,34,6,9556,0,1,0
Notepad for Android,Tools,4,50000,0,0,0,3,209,0,0,0
3G Notifier Widget,Tools,4.2,10000,0,0,1,3,395,0,0,0
Web Driver Droid Plugin,Tools,4.3,10000,0,51,1,3,235,1,1,0
GPS optimisation,Tools,3.9,100000,0,0,19,3,522,1,0,0
GPS Toggle Widget,Tools,3.2,100000,0,0,3,3,286,0,0,0
Smart Connect,Tools,4.2,100000000,0,0,53,6,29076,2,3,0
Earth Map,Tools,3.8,100000,0,100,377,6,284663,3,1,0
ApkShare,Tools,4.3,1000000,0,92,718,21,301380,0,11,0
HandyCMS,Tools,4,10000,0,51,167,12,33102,0,5,0
CM Security Antivirus AppLock,Tools,4.7,100000000,0,100,1453,30,576942,16,3,0
Battery Widget,Tools,4.4,1000000,0,0,44,6,9471,0,0,0
Tiny Flashlight + LED,Tools,4.4,100000000,0,92,360,3,126521,0,7,0
Multi Window,Tools,3.9,1000000,0,51,330,6,116172,0,7,0
VVF Contatti,Tools,4.5,10000,0,50,201,15,55270,1,0,0
Ghost Touch Tester,Tools,3.6,10000,0,0,268,6,170959,0,4,0
Bluez IME,Tools,3.4,100000,0,0,27,3,6455,0,0,0
SyncMe Wireless,Tools,4.4,100000,0,51,322,6,94142,0,2,0
Google Gesture Search,Tools,4.2,1000000,0,50,265,6,146192,0,6,0
SU Root Tools,Tools,3.8,100000,0,0,94,6,78288,0,8,0
TaskBomb task scheduler,Tools,3.9,50000,0,51,194,109486,64903,0,3,0
Quick Dice Roller,Tools,4.2,50000,0,0,181,15,88086,0,4,0
99Taxis (for taxi/cab driver),Tools,4.6,100000,0,50,525,12,176845,0,13,0
Pipedata-Pro,Tools,4.7,10000,0,0,160,15,37956,0,8,0
Cars Lebanon,Tools,3.9,100000,0,92,806,13,480881,1,2,0
MX Log Collector,Tools,4.3,100000,0,0,208,85516,66726,0,2,0
Satellite Director,Tools,4.1,1000000,0,0,11,3,7741,0,4,0
Developer Tools,Tools,4.2,100000,0,0,1,3,1293,0,0,0
PaniniKeypad Urdu IME,Tools,4.1,50000,0,51,107,6,52462,0,4,0
RMC: Android Call Recorder,Tools,4.1,1000000,0,95,842,158876,310964,5,1,0
??????????,Tools,4.1,50000,0,0,34,3,5687,0,0,0
Maestro Clock Widget [Free],Tools,4.2,100000,0,0,11,3,1744,0,0,0
MyKeyboard,Tools,3.8,10000,0,92,106,3,42775,0,1,0
??? ?? - ????,Tools,4.2,500000,0,51,130,9,47753,2,3,0
"dodol Phone (data, call, Text)",Tools,4.1,10000000,0,91,1517,18,710746,5,4,0
Phone Themeshop Keyboard,Tools,3.7,5000000,0,51,425,9,156357,1,2,0
Google,Tools,4.4,1000000000,0,50,129,9,41475,2,0,0
Google Talkback,Tools,4.1,500000000,0,51,196,6,56787,3,2,0
PokeInfo,Tools,4.5,100000,0,92,221,6,107285,0,5,0
The Deaf And Hearing Impaired,Tools,4.4,10000,0,0,92,6,50801,1,4,0
Secret Codes Revealer,Tools,3.8,100000,0,51,102,6,50854,0,2,0
USSDDualWidget,Tools,4.1,50000,0,50,47,3,10418,0,7,0
3D Compass (for Android 2.2-),Tools,4.2,1000000,0,100,134,19694,40424,0,1,0
Calendar of service,Tools,4.5,10000,0,0,170,6,96528,0,3,0
Kalendarz zmianowy,Tools,4.6,10000,0,50,35,6,8542,1,0,0
My Android Sensors,Tools,4.3,50000,0,0,0,3,663,0,0,0
Simple LED Light,Tools,3.7,100000,0,51,25,5114,6656,0,0,0
Apndroid Locale plug-in,Tools,3.7,100000,0,0,3,6,1361,0,0,0
Crop Wallpaper,Tools,4.2,100000,0,0,18,6,7230,3,1,0
iUMS (v4.0.0.1),Tools,3.6,100000,0,51,46,6,14347,0,6,0
Smart Cleaner,Tools,4.1,500000,0,92,107,6,33698,0,13,0
REST Client for Android,Tools,4.4,10000,0,51,10,3,1856,0,0,0
vCardIO,Tools,3.6,100000,0,0,23,9,4182,0,1,0
TetherGPS Lite,Tools,3.4,50000,0,50,4,3,2735,3,0,0
Anton's Calendar Widget,Tools,4.2,100000,0,0,26,3,1840,1,1,0
AppMgr III (App 2 SD),Tools,4.2,10000000,0,92,550,142876,150004,4,5,0
Bubble,Tools,4.5,5000000,0,0,11,3,4039,1,0,0
EMF Hazards Detector,Tools,3.9,50000,0,51,38,3,32045,0,6,0
PreHome,Tools,4.5,100000,0,51,36,5055,7089,2,0,0
Easy Reminder,Tools,4.1,100000,0,0,9,3,1465,2,2,0
WiFi File Browser,Tools,4.3,100000,0,51,160,9,39870,1,1,0
Simplelocker Cleaner,Tools,4.6,100000,0,51,74,3,29881,1,2,0
Polynomials Math Calculator,Tools,3.6,10000,0,0,2,3,727,0,0,0
free internet,Tools,4.1,500000,0,92,619,6,392026,0,5,0
V3 Mobile Plus 2.0,Tools,3.7,10000000,0,51,165,6,81287,0,9,0
Punjabi ?????? Keyboard Plugin,Tools,4.1,10000,0,0,0,3,81,0,0,0
Beep Hourly,Tools,4.1,10000,0,92,185,6,85309,0,6,0
RepeaterBook,Tools,4.5,10000,0,51,39,3,4777,0,2,0
Eng-Chi dictionary keyboard,Tools,3.9,50000,0,0,32,6,13535,0,0,0
Next Launcher Patch,Tools,4.3,500000,0,0,51,6,29146,0,3,0
Sound Meter,Tools,4.2,10000000,0,92,729,12,241820,0,9,0
Best Unit Converter,Tools,4.2,500000,0,50,134,9,84744,0,1,0
Vibration Meter,Tools,4.2,1000000,0,92,754,12,403431,0,8,0
Total Volume Control,Tools,4.1,100000,0,0,0,0,0,0,0,0
Smart Battery Monitor,Tools,4.4,500000,0,51,70,6,22684,1,3,0
Power Button,Tools,3.7,50000,0,92,309,9,160835,0,4,0
CM Security Antivirus AppLock,Tools,4.7,100000000,0,100,1453,30,576942,16,3,0
Hide It - make folders hidden,Tools,4,50000,0,0,6,6,2857,0,0,0
KMEye,Tools,3.9,100000,0,51,228,9,67275,0,2,0
Clean Master (Boost & AppLock),Tools,4.7,100000000,0,100,1882,27,630833,0,16,0
Mobilscan - your OBD tool,Tools,3.5,50000,0,51,239,21,101496,0,1,0
AppMonster Free Backup Restore,Tools,4.4,1000000,0,92,632,9,259606,0,6,0
Keepass2Android Password Safe,Tools,4.6,100000,0,51,854,28,391178,0,2,0
Hidden Camera & Silent Camera,Tools,3.8,500000,0,92,819,15,350994,0,1,0
Smart Compass,Tools,4.2,10000000,0,100,800,15,268010,0,9,0
Home24-Tablet,Tools,4.2,10000,0,51,241,12,100928,0,9,0
Home24,Tools,4.4,10000,0,51,247,12,134946,0,8,0
DU Speed Booster?Cache Cleaner,Tools,4.5,100000000,0,50,678,12,194091,20,2,0
Ghost Detector 3D,Tools,3.8,1000000,0,92,341,9,234397,4,1,0
Fasoo View,Tools,3.5,10000,0,51,322,6,143499,0,7,0
Text Comic Viewer,Tools,4.4,50000,0,92,330,18,123872,2,5,0
Tape Measure,Tools,3,50000,0,92,101,3,41070,0,1,0
Surveyor Plus,Tools,4,10000,0,100,1593,15,515784,9,0,0
AIDE- IDE for Android Java C++,Tools,4.3,1000000,0,92,1593,802361,513823,0,3,0
Apowersoft Phone Manager,Tools,3.6,50000,0,50,851,16,320809,0,17,0
