Group,Genre,UserRating,LowerDownloads,JavaFiles,Defect_LOC,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
2,Books & Reference,5,1000,68,48.4344,7569,88,21,10,0,0,3,0,57993,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,4.2,100000,480,0.01373,43713,593,250,104,0,1,2,8,31272,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Personalization,4.5,1000,2,2.75229,109,3,0,0,0,0,2,5,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Books & Reference,4.1,1000,26,0.43415,1382,35,2,1,0,1,3,5,9309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Racing,4.5,100000000,6800,5.86822,704439,10577,5818,1515,0,8,3,0,48239,1,1,1,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,2,100
2,Tools,4.1,10000,256,0.01802,33292,224,25,10,1,1,4,0,66644,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
2,Travel & Local,4,1000000,1750,138.83027,136579,1991,644,160,0,1,2,0,70773,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,2,50
2,Tools,3.6,10000,48,0.06539,4588,102,38,16,0,1,5,0,58199,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Personalization,4.2,10000000,242,0.02614,22950,0,0,0,0,4,3,0,77601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Lifestyle,4.3,5000,246,21.2499,24066,354,64,29,1,2,2,1,3919,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
2,Social,4.4,10000,2391,0.03804,233954,3516,1387,564,4,4,2,1,19712,1,0,1,1,0,0,0,0,0,0,3,4,0,1,0,6,1,0,0,2,50
2,Travel & Local,4.2,50000,1421,0.01047,143274,2477,1432,335,4,3,6,0,68565,1,1,1,1,0,0,0,0,0,0,3,6,0,2,0,6,0,0,1,1,92
2,Education,4.4,1000,225,0.04513,19941,0,0,0,2,2,2,0,86911,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,92
2,Tools,4.4,100000000,4971,0.00577,433193,0,0,0,11,1,8,0,89734,1,1,1,1,0,0,0,0,0,0,8,9,3,1,5,17,1,1,1,0,100
2,Tools,3.4,100000,82,0.17927,6694,131,37,15,1,1,2,0,67126,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Entertainment,4.1,100000,3217,13.5183,305815,0,0,0,2,4,2,0,81959,1,0,1,1,0,0,0,0,0,0,5,3,0,1,0,7,0,0,0,1,50
2,Finance,4,50000,79,0.0389,7713,93,6,3,0,1,2,10,2954,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,4.1,10000,99,0.04939,12149,162,23,11,0,8,2,7,31703,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Entertainment,3.8,1000,111,0.02461,12191,174,47,21,0,0,2,13,1525,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Music & Audio,4.1,5000,675,0.01454,61881,860,301,122,1,1,5,0,50964,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,50
2,Tools,3.8,1000,110,0.025,12002,177,49,22,0,0,2,3,2784,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Books & Reference,4.4,10000,284,0.00639,46944,309,57,25,0,1,2,2,30083,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Finance,3.5,1000,73,68.74916,7411,93,10,5,1,1,4,0,69743,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.4,5000000,4655,0.00791,505691,6665,2102,780,19,0,8,0,51940,1,1,1,1,0,0,0,0,0,0,3,9,0,1,0,10,2,0,1,0,86.66666667
2,Personalization,4.3,50000,409,0.02123,56527,975,430,122,2,5,2,0,133691,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
2,Personalization,4.1,1000000,1873,0.0128,164069,2504,550,196,5,1,7,10,19117,0,0,1,1,0,0,0,0,0,0,2,10,0,1,0,9,0,0,1,0,51.11111111
2,Books & Reference,4.1,10000,2174,0.00701,213840,3040,1119,377,2,3,2,3,31511,0,0,1,1,0,0,0,0,0,0,5,0,1,1,1,9,0,0,1,2,50.66666667
2,Finance,3.2,1000,157,0.04347,13804,149,30,13,0,1,2,13,6226,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,3.7,50000,575,0.01821,65907,731,287,113,0,9,2,4,29052,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92
2,Personalization,4.6,1000,3234,0.00202,446567,7206,4705,956,1,1,3,14,8565,0,1,1,1,0,0,0,0,0,0,2,6,0,1,0,3,0,0,1,0,92
2,Personalization,4,100000,119,0.02293,13084,263,73,27,0,4,3,0,138000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Sports,3.4,10000,380,0.00641,46820,680,210,93,0,4,2,0,57020,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,2,50
2,Communication,4.1,10000,323,0.15141,27739,383,93,39,2,0,8,17,580,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0
2,Action,3.9,1000000,2202,0.00287,208825,3208,1501,400,2,1,2,0,50745,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,92
2,Music & Audio,3.2,5000,684,0.00995,90433,1002,426,181,0,1,3,1,17294,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,News & Magazines,3.8,5000,612,0.00786,76356,856,382,144,0,1,2,5,638,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Puzzle,4,500000,764,0.00813,73766,986,206,84,0,5,2,2,19097,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Communication,4,50000,12,2.14286,280,4284,3113,525,0,0,0,0,70236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Racing,3.9,10000,162,0.01923,15602,0,0,0,0,1,3,0,124752,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Travel & Local,3.5,10000,1873,0.00607,197820,0,0,0,2,1,2,0,124263,0,1,1,1,0,0,0,0,0,0,4,4,0,1,0,6,0,0,1,2,100
2,Finance,4.3,1000,77,0.07855,7638,0,0,0,0,1,2,0,114851,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Media & Video,3.7,500000,2933,0.00392,382857,5823,3032,868,0,1,5,3,20177,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
2,Travel & Local,3.3,1000,429,9.70176,52743,0,0,0,1,0,2,0,72312,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Arcade,4.4,1000000,5872,0.00379,659513,11956,8053,1242,8,1,2,8,26699,1,1,1,1,0,0,0,0,0,0,4,7,0,4,0,10,0,0,1,1,100
2,Communication,4.1,10000000,2346,1.61045,388526,0,0,0,0,8,2,0,77588,1,1,1,1,0,0,0,0,0,0,3,5,0,1,0,7,1,0,0,0,92
2,Personalization,4.1,5000,14,0.12417,2416,4,0,0,0,2,2,15,11967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Music & Audio,3.8,1000,2044,0.00793,189110,2904,1352,431,1,3,2,4,16561,0,0,1,1,0,0,0,0,0,0,5,4,0,1,0,6,0,0,1,2,50
2,Music & Audio,4.6,10000,473,0.01986,45313,0,0,0,0,1,2,0,118470,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Shopping,4.1,1000,2992,0.00596,301777,0,0,0,1,3,2,0,71867,0,1,1,1,0,0,0,0,0,0,5,4,0,1,0,6,0,0,1,2,100
2,Tools,4.5,500000,688,0.00721,124899,0,0,0,5,0,5,0,95001,0,1,1,1,0,0,0,0,0,0,5,7,0,1,2,8,0,0,0,0,100
2,Books & Reference,4,1000,402,0.01607,37339,512,188,75,1,2,2,14,12819,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.1,10000,20,0.18738,1601,41,6,3,0,2,2,0,66654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Puzzle,4.2,10000,1404,0.01155,155831,0,0,0,0,5,2,0,124850,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.5,1000,840,0.02877,93854,1389,706,276,0,5,3,0,135626,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,51.11111111
2,Casual,3.8,1000,2848,0.00277,324786,5885,4539,654,3,1,2,0,128534,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,92
2,Books & Reference,4.7,5000,184,0.02688,22324,577,344,81,0,4,2,2,27747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Education,4.2,1000,593,0.00991,60575,593,85,40,2,1,2,2,31473,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,92
2,Productivity,4.6,50000000,4821,0.00488,491823,0,0,0,4,5,13,0,77671,1,1,1,1,0,0,0,0,0,0,1,6,0,1,0,9,1,0,0,0,92
2,Casual,4.6,100000,5738,0.00671,447364,6295,2444,646,2,1,2,4,27642,1,1,1,1,0,0,0,0,0,0,5,6,1,1,2,7,0,0,1,2,95
2,News & Magazines,3.8,50000,1748,0.0101,178280,3658,2302,465,2,2,2,0,58308,0,0,1,1,0,0,0,0,0,0,2,7,0,1,0,2,0,0,1,1,51.11111111
2,Puzzle,4.6,5000000,645,0.01238,72695,738,192,74,0,3,2,19,8478,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Productivity,4.3,10000000,15,0.30211,993,10,0,0,0,0,1,7,13629,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0
2,Travel & Local,3.5,10000,15,0.22831,1314,7,0,0,0,0,2,0,69770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Puzzle,3.4,10000,1439,0.00559,160859,0,0,0,0,4,2,0,117543,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,92
2,Education,4.2,500000,497,0.01971,45653,657,131,58,0,2,2,5,20423,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Lifestyle,4.1,1000,133,0.04423,13566,163,26,13,1,3,2,0,133975,1,0,0,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,0,51.11111111
2,Entertainment,3.4,1000,70,0.07242,8285,110,27,13,1,1,2,6,21469,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,2,50
2,Lifestyle,4.1,500000,1919,0.00726,165265,2221,731,186,1,3,2,0,57010,0,0,1,1,0,0,0,0,0,0,3,6,0,1,0,4,0,0,0,1,50
2,Transportation,4.3,1000000,2496,35.46667,240750,0,0,0,2,1,3,0,78068,1,0,0,1,0,0,0,0,0,0,4,5,0,1,1,8,0,0,1,2,50
2,Sports,3.8,100000,1269,0.00409,146534,2039,982,313,2,3,2,3,16937,0,1,1,1,0,0,0,0,0,0,7,3,0,1,0,8,0,0,0,2,100
2,Entertainment,4.4,1000,4561,0.00526,570540,0,0,0,0,6,6,0,90009,1,1,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,1,92
2,Personalization,3.8,50000,1901,0.00256,234423,4198,3150,487,3,2,2,0,54453,0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,92
2,Lifestyle,3.7,10000,453,0.01416,42359,0,0,0,0,3,2,0,117989,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Tools,3.7,5000,110,0.04908,12225,198,48,19,1,0,2,14,4598,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,51.11111111
2,Entertainment,3.2,1000,111,0.02461,12191,174,47,21,0,0,2,10,4701,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Travel & Local,3.7,10000,58,0.05046,5945,114,33,14,0,7,2,0,58205,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Productivity,4.4,1000000,1529,0.01108,144405,1606,324,118,6,0,9,3,22634,0,1,1,1,0,0,0,0,0,0,4,5,2,1,3,10,0,0,0,0,100
2,Tools,3.7,10000,2867,0.00276,326167,5906,4536,658,1,2,2,0,68449,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,4,0,1,0,0,92
2,Casual,3.9,1000000,1067,0.00556,107945,1295,389,151,3,5,3,0,56323,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,1,0,0,0,51.11111111
2,Books & Reference,3.3,5000,318,0.02065,29051,433,212,89,0,2,2,0,53999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Social,4.1,50000000,4541,0.00304,492831,7434,4016,1059,2,1,2,2,18508,1,0,1,1,0,0,0,0,0,0,6,5,1,1,1,8,0,0,1,1,50
2,Social,4.2,10000000,4082,0.00194,464056,7171,3444,1071,2,6,5,8,31191,1,0,1,1,0,0,0,0,0,0,1,5,0,1,0,2,0,0,1,0,51.11111111
2,Books & Reference,4.2,1000,729,0.00921,97725,0,0,0,1,3,2,0,126218,0,1,1,1,0,0,0,0,0,0,5,4,0,1,0,5,0,0,0,2,100
2,Tools,4.6,10000000,468,0.01882,47812,438,136,51,3,1,1,10,17639,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0
2,Transportation,3.3,100000,17,0.32086,935,22,8,4,0,0,2,0,69606,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,51.11111111
2,Education,4.8,10000,1875,0.00258,232907,4400,3272,543,1,3,3,19,4131,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Productivity,3.7,5000,616,0.00708,84785,0,0,0,0,2,2,0,106851,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Productivity,4.6,10000,1330,0.0082,146261,2127,1100,371,1,3,5,0,49001,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,51.11111111
2,Sports,4.8,100000,2490,0.00419,286339,5093,3405,660,2,3,2,4,894,1,1,1,1,0,0,0,0,0,0,2,6,0,1,0,5,0,0,1,0,92
2,Casual,3.8,10000,104,0.0543,11050,0,0,0,1,1,2,0,124905,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Arcade,3.9,10000,153,0.01418,21154,369,214,63,0,3,2,0,67127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Communication,4,100000,124,0.03811,7872,135,29,13,2,0,0,4,2047,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
2,Communication,4.2,5000,18,0.04722,6353,2,0,0,0,0,2,7,17251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2,Action,4.2,1000000,2312,0.00432,277469,4446,1841,609,1,3,2,9,30640,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Arcade,3,10000,736,0.06779,106208,1141,530,136,0,9,2,0,57384,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,Music & Audio,4.2,10000000,419,0.0057,52637,349,128,45,0,1,4,0,66002,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Weather,4.1,1000,316,0.02615,22941,0,0,0,0,4,3,0,118892,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
2,Personalization,4.8,500000,299,0.01636,36673,0,0,0,0,2,4,0,120913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Health & Fitness,3.8,1000,125,0.0692,8670,128,13,6,2,1,2,9,12495,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,51.11111111
2,Education,4.6,50000,2176,0.00448,201115,3219,1609,456,2,4,2,5,31911,0,0,1,1,0,0,0,0,0,0,5,3,0,1,0,6,0,0,0,1,50
2,Trivia,4.1,10000,304,0.02254,26616,394,200,84,0,2,2,4,31502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Tools,3.7,10000,135,0.05386,11139,109,2,1,0,1,2,0,69222,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Tools,4.1,1000000,684,0.01685,71231,0,0,0,5,1,2,0,107310,0,1,1,1,0,0,0,0,0,0,6,8,1,1,1,10,1,0,0,2,91.11111111
2,Sports,4.2,100000,2993,0.00596,352565,6472,3617,832,3,0,3,0,50787,1,0,1,1,0,0,0,0,0,0,5,4,0,1,0,8,0,0,0,2,50
2,Finance,4.2,5000,699,0.00939,63902,647,152,56,1,2,2,0,133474,0,0,0,1,0,0,0,0,0,0,2,1,0,1,2,4,0,0,0,0,51.11111111
2,Books & Reference,4.6,1000,734,0.00399,150391,0,0,0,0,2,2,0,100996,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
2,Entertainment,4,10000,110,0.05186,11570,127,32,15,0,0,2,15,4835,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
2,Sports,3.8,5000,61,84.98588,6021,59,0,0,0,0,2,7,2200,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,51.11111111
2,Travel & Local,3.6,50000,719,0.00201,149478,1601,1085,188,0,1,2,0,58364,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Racing,3.9,50000,993,4.9012,104403,1893,933,251,0,3,2,11,18624,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
2,Education,3.6,10000,957,0.01041,86481,1356,452,183,2,4,5,5,796,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,92
2,Education,3.5,10000,1851,0.00833,180135,2564,1064,382,0,3,2,11,29251,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Personalization,4.4,1000,17,0.4914,1221,4,0,0,0,0,0,2,30951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Photography,4.1,10000000,1174,0.00476,126144,1441,309,116,3,3,6,0,137215,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
2,Entertainment,3.9,10000,1164,0.00519,173377,2344,1420,313,0,2,2,14,16908,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,3.2,50000,130,0.0582,10309,0,0,0,0,1,2,0,125979,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Finance,4,5000,4626,0.00171,701866,9285,4795,1158,4,1,5,2,1084,1,1,1,1,0,0,0,0,0,0,5,4,0,1,0,8,1,0,1,2,85.45454545
2,Tools,4.3,50000,26,0.14822,2024,31,8,3,0,0,6,10,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Tools,4,100000,18,0.28874,1039,21,8,4,2,0,0,0,68479,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,Entertainment,4.2,500000,42,0.13444,4463,0,0,0,0,0,0,0,122791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,News & Magazines,3,1000,2177,0.00547,274246,4640,3166,603,1,6,2,3,31453,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,5,0,0,0,0,51.11111111
2,Casino,4.5,10000000,6375,0.00286,524133,0,0,0,0,4,5,0,97314,0,1,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,1,0,92
2,Casino,4.1,5000000,1673,0.00655,183219,0,0,0,2,2,3,0,91962,0,1,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,1,1,100
2,Casual,4.2,10000,93,0.06055,9909,109,12,3,0,1,2,5,5612,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Productivity,4.6,1000,165,116.84434,15572,409,68,30,0,1,2,0,67569,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Music & Audio,4.3,5000,4752,0.0021,571016,9208,5588,1228,1,3,2,14,11421,1,1,1,1,0,0,0,0,0,0,4,3,0,1,0,5,0,0,1,2,100
2,Education,4,500000,105,0.05092,11783,0,0,0,0,2,4,0,91619,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Travel & Local,4.3,10000,428,0.04092,29322,0,0,0,3,1,6,0,127893,0,0,0,1,0,0,0,0,0,0,5,3,0,1,0,8,0,0,1,2,50
2,Health & Fitness,4.1,1000,401,0.01581,37958,556,241,102,0,2,4,8,30918,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,51.11111111
2,Finance,3.8,5000,63,0.11132,5390,116,14,7,0,0,2,0,68959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Music & Audio,3.8,1000,12,0.20175,1487,1,0,0,3,0,2,3,7199,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Health & Fitness,4.6,10000000,7123,0.00282,674908,9815,4418,1312,2,4,5,0,137437,1,1,1,1,0,0,0,0,0,0,3,6,0,1,0,5,0,0,1,1,100
2,Education,4.4,5000,816,0.00912,98631,0,0,0,0,2,2,0,118974,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
2,Communication,4.4,100000000,3412,0.00316,284705,0,0,0,19,1,5,0,72200,1,1,1,1,0,0,0,0,0,0,14,17,2,1,4,27,0,0,1,2,100
2,Music & Audio,3.8,1000,24,0.19481,1540,31,6,3,2,0,2,16,11365,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,51.11111111
2,Puzzle,3.8,1000,322,0.02033,29517,433,211,88,0,2,2,7,32698,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Personalization,3.9,10000,6,1.05263,285,1008,217,60,0,0,3,2,25721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Productivity,4.5,10000,1206,0.00469,128007,1962,996,360,6,3,2,20,19142,1,0,0,1,0,0,0,0,0,0,2,8,0,1,0,6,0,0,0,0,51.11111111
2,Books & Reference,3.8,1000,270,0.01108,27068,392,141,56,4,1,4,3,6522,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
2,Education,3.7,1000,4468,0.00161,560451,9266,6301,1211,3,3,4,0,49601,0,1,1,1,0,0,0,0,0,0,4,4,1,1,1,7,0,0,1,0,92
2,Communication,4.1,1000,1002,2.59511,120072,1855,764,295,10,0,11,5,23306,1,0,1,1,0,0,0,0,0,0,11,10,2,1,3,21,0,1,1,2,50
2,Weather,4.1,10000,2890,0.00348,344430,5549,3834,741,1,3,2,0,137660,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,100
2,Transportation,4.7,1000,22,0.14577,2058,28,3,1,6,2,3,0,66586,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,9,0,0,0,1,51.11111111
2,Media & Video,3.1,50000,1565,0.00295,203475,0,0,0,0,2,2,0,75165,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,News & Magazines,3.7,5000,878,0.01505,79730,1276,630,234,0,3,2,4,31023,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Productivity,4.3,1000000,880,0.00821,109683,1274,528,193,7,3,7,3,4313,1,0,0,1,0,0,0,0,0,0,7,12,0,1,2,14,0,0,0,2,52.22222222
2,Comics,4.8,5000,61,0.25035,3595,58,44,20,0,2,5,9,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
2,Music & Audio,4.3,1000,1179,37.18349,111173,1598,592,232,0,6,2,3,11987,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Music & Audio,4.7,50000,566,0.02053,58448,754,316,135,3,2,2,3,31846,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,1,0,0,0,51.11111111
2,Tools,4.3,10000,195,0.0335,17913,0,0,0,0,4,2,0,117297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Shopping,3.8,10000,43,0.07418,4044,0,0,0,0,0,0,0,125931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Education,4,50000,145,0.04859,18522,192,95,25,0,1,5,6,4124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Personalization,4.5,10000,74,69.71812,7308,73,14,4,0,0,2,2,4233,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Shopping,4.1,100000,309,0.02257,26587,394,192,83,0,2,2,0,136890,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Card,4.1,1000000,1909,0.00822,182397,2939,1433,470,6,4,2,0,66543,1,1,1,1,0,0,0,0,0,0,7,8,2,1,3,13,0,0,1,1,83.33333333
2,Medical,4.5,50000,1401,0.00637,141294,2205,1186,393,0,1,5,0,54087,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Lifestyle,4.6,5000000,5640,0.0014,642619,10795,7360,1441,0,9,2,0,132382,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Tools,3.8,10000,468,0.02361,63529,753,300,124,9,4,2,0,48658,0,1,1,1,0,0,0,0,0,0,6,4,1,1,3,14,3,0,0,1,100
2,Puzzle,3.4,100000,1108,0.01376,109019,0,0,0,0,8,3,0,77566,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
